T_0110
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
1792 837,145647321429 53,4628399678274 1764 837,823696145125 50,44293411675

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 894 1291 -14451 0
0 0 0 872 2163 -13579 0
0 0 0 821 2984 -12758 0
0 0 0 869 3853 -11889 0
0 0 0 885 4738 -11004 0
0 0 0 853 5591 -10151 0
0 0 0 951 6542 -9200 0
0 0 0 902 7444 -8298 0
0 0 0 904 8348 -7394 0
0 0 0 915 9263 -6479 0
0 0 0 850 10113 -5629 0
0 0 0 863 10976 -4766 0
0 0 0 854 11830 -3912 0
0 0 0 815 12645 -3097 0
0 0 0 893 13538 -2204 0
1 1 S112 929 14467 -1275 0
1 1 S112 864 15331 -411 0
1 2 S112 956 16287 545 0
1 2 S112 967 17254 1512 0
1 2 S112 978 18232 2490 1
1 2 S112 896 19128 3386 0
1 2 S112 908 20036 4294 0
1 2 S112 929 20965 5223 0
1 2 S112 884 21849 6107 0
0 0 0 940 22789 -12117 0
0 0 0 954 23743 -11163 0
0 0 0 828 24571 -10335 0
0 0 0 833 25404 -9502 0
0 0 0 859 26263 -8643 0
0 0 0 850 27113 -7793 0
0 0 0 806 27919 -6987 0
0 0 0 841 28760 -6146 0
0 0 0 857 29617 -5289 0
0 0 0 793 30410 -4496 0
0 0 0 857 31267 -3639 0
0 0 0 871 32138 -2768 0
2 1 S102 788 32926 -1980 0
2 1 S102 866 33792 -1114 0
2 1 S102 856 34648 -258 0
2 2 S102 792 35440 534 0
2 2 S102 872 36312 1406 0
2 2 S102 894 37206 2300 0
2 2 S102 823 38029 3123 0
2 2 S102 892 38921 4015 0
2 2 S102 924 39845 4939 0
2 2 S102 840 40685 5779 0
2 2 S102 871 41556 6650 0
0 0 0 909 42465 -8423 0
0 0 0 844 43309 -7579 0
0 0 0 874 44183 -6705 0
0 0 0 885 45068 -5820 0
0 0 0 813 45881 -5007 0
0 0 0 873 46754 -4134 0
0 0 0 875 47629 -3259 0
0 0 0 804 48433 -2455 0
3 1 S116 870 49303 -1585 0
3 1 S116 857 50160 -728 0
3 2 S116 803 50963 75 0
3 2 S116 869 51832 944 0
3 2 S116 967 52799 1911 0
3 2 S116 907 53706 2818 0
3 2 S116 821 54527 3639 0
3 2 S116 778 55305 4417 0
3 2 S116 820 56125 5237 0
3 2 S116 876 57001 6113 0
3 2 S116 880 57881 6993 0
0 0 0 855 58736 -10272 0
0 0 0 767 59503 -9505 0
0 0 0 819 60322 -8686 0
0 0 0 849 61171 -7837 0
0 0 0 843 62014 -6994 0
0 0 0 819 62833 -6175 0
0 0 0 850 63683 -5325 0
0 0 0 814 64497 -4511 0
0 0 0 838 65335 -3673 0
0 0 0 849 66184 -2824 0
0 0 0 817 67001 -2007 0
4 1 S106 826 67827 -1181 0
4 1 S106 865 68692 -316 0
4 2 S106 845 69537 529 0
4 2 S106 876 70413 1405 0
4 2 S106 918 71331 2323 0
4 2 S106 854 72185 3177 0
4 2 S106 831 73016 4008 0
4 2 S106 914 73930 4922 0
4 2 S106 905 74835 5827 0
4 2 S106 891 75726 6718 0
0 0 0 909 76635 -6747 0
0 0 0 829 77464 -5918 0
0 0 0 863 78327 -5055 0
0 0 0 826 79153 -4229 0
0 0 0 768 79921 -3461 0
0 0 0 825 80746 -2636 0
5 1 S116 841 81587 -1795 0
5 1 S116 834 82421 -961 0
5 1 S116 797 83218 -164 0
5 2 S116 905 84123 741 0
5 2 S116 927 85050 1668 0
5 2 S116 832 85882 2500 0
5 2 S116 846 86728 3346 0
5 2 S116 887 87615 4233 0
5 2 S116 894 88509 5127 0
5 2 S116 835 89344 5962 0
5 2 S116 794 90138 6756 0
0 0 0 867 91005 -8972 0
0 0 0 896 91901 -8076 0
0 0 0 786 92687 -7290 0
0 0 0 863 93550 -6427 0
0 0 0 854 94404 -5573 0
0 0 0 802 95206 -4771 0
0 0 0 853 96059 -3918 0
0 0 0 864 96923 -3054 0
0 0 0 799 97722 -2255 0
6 1 S106 867 98589 -1388 0
6 1 S106 953 99542 -435 0
6 2 S106 1005 100547 570 1
6 2 S106 837 101384 1407 0
6 2 S106 901 102285 2308 0
6 2 S106 918 103203 3226 0
6 2 S106 875 104078 4101 0
6 2 S106 820 104898 4921 0
6 2 S106 886 105784 5807 0
6 2 S106 912 106696 6719 0
0 0 0 903 107599 -12123 0
0 0 0 803 108402 -11320 0
0 0 0 864 109266 -10456 0
0 0 0 909 110175 -9547 0
0 0 0 872 111047 -8675 0
0 0 0 844 111891 -7831 0
0 0 0 909 112800 -6922 0
0 0 0 868 113668 -6054 0
0 0 0 871 114539 -5183 0
0 0 0 942 115481 -4241 0
0 0 0 853 116334 -3388 0
0 0 0 878 117212 -2510 0
7 1 S102 910 118122 -1600 0
7 1 S102 836 118958 -764 0
7 2 S102 859 119817 95 0
7 2 S102 943 120760 1038 0
7 2 S102 857 121617 1895 0
7 2 S102 806 122423 2701 0
7 2 S102 846 123269 3547 0
7 2 S102 900 124169 4447 0
7 2 S102 924 125093 5371 0
7 2 S102 916 126009 6287 0
0 0 0 891 126900 -8007 0
0 0 0 865 127765 -7142 0
0 0 0 773 128538 -6369 0
0 0 0 789 129327 -5580 0
0 0 0 794 130121 -4786 0
0 0 0 784 130905 -4002 0
0 0 0 809 131714 -3193 0
0 0 0 830 132544 -2363 0
8 1 S112 801 133345 -1562 0
8 1 S112 815 134160 -747 0
8 2 S112 888 135048 141 0
8 2 S112 887 135935 1028 0
8 2 S112 850 136785 1878 0
8 2 S112 926 137711 2804 0
8 2 S112 922 138633 3726 0
8 2 S112 815 139448 4541 0
8 2 S112 862 140310 5403 0
8 2 S112 886 141196 6289 0
0 0 0 876 142072 -6629 0
0 0 0 807 142879 -5822 0
0 0 0 872 143751 -4950 0
0 0 0 783 144534 -4167 0
0 0 0 796 145330 -3371 0
0 0 0 812 146142 -2559 0
9 1 S116 791 146933 -1768 0
9 1 S116 839 147772 -929 0
9 1 S116 848 148620 -81 0
9 2 S116 780 149400 699 0
9 2 S116 890 150290 1589 0
9 2 S116 892 151182 2481 0
9 2 S116 834 152016 3315 0
9 2 S116 820 152836 4135 0
9 2 S116 890 153726 5025 0
9 2 S116 865 154591 5890 0
9 2 S116 786 155377 6676 0
0 0 0 825 156202 -10635 0
0 0 0 850 157052 -9785 0
0 0 0 775 157827 -9010 0
0 0 0 808 158635 -8202 0
0 0 0 795 159430 -7407 0
0 0 0 789 160219 -6618 0
0 0 0 849 161068 -5769 0
0 0 0 900 161968 -4869 0
0 0 0 847 162815 -4022 0
0 0 0 906 163721 -3116 0
0 0 0 914 164635 -2202 0
10 1 S102 874 165509 -1328 0
10 1 S102 923 166432 -405 0
10 2 S102 868 167300 463 0
10 2 S102 857 168157 1320 0
10 2 S102 917 169074 2237 0
10 2 S102 910 169984 3147 0
10 2 S102 856 170840 4003 0
10 2 S102 923 171763 4926 0
10 2 S102 892 172655 5818 0
10 2 S102 867 173522 6685 0
0 0 0 918 174440 -10816 0
0 0 0 878 175318 -9938 0
0 0 0 867 176185 -9071 0
0 0 0 855 177040 -8216 0
0 0 0 786 177826 -7430 0
0 0 0 780 178606 -6650 0
0 0 0 738 179344 -5912 0
0 0 0 709 180053 -5203 0
0 0 0 736 180789 -4467 0
0 0 0 720 181509 -3747 0
0 0 0 807 182316 -2940 0
0 0 0 866 183182 -2074 0
11 1 S112 792 183974 -1282 0
11 1 S112 863 184837 -419 0
11 2 S112 884 185721 465 0
11 2 S112 858 186579 1323 0
11 2 S112 925 187504 2248 0
11 2 S112 917 188421 3165 0
11 2 S112 853 189274 4018 0
11 2 S112 906 190180 4924 0
11 2 S112 958 191138 5882 0
11 2 S112 893 192031 6775 0
0 0 0 943 192974 -7783 0
0 0 0 947 193921 -6836 0
0 0 0 845 194766 -5991 0
0 0 0 931 195697 -5060 0
0 0 0 841 196538 -4219 0
0 0 0 800 197338 -3419 0
0 0 0 792 198130 -2627 0
12 1 S116 745 198875 -1882 0
12 1 S116 715 199590 -1167 0
12 1 S116 727 200317 -440 0
12 2 S116 726 201043 286 0
12 2 S116 724 201767 1010 0
12 2 S116 734 202501 1744 0
12 2 S116 780 203281 2524 0
12 2 S116 784 204065 3308 0
12 2 S116 743 204808 4051 0
12 2 S116 742 205550 4793 0
12 2 S116 748 206298 5541 0
12 2 S116 722 207020 6263 0
12 2 S116 709 207729 6972 0
0 0 0 734 208463 -11442 0
0 0 0 717 209180 -10725 0
0 0 0 692 209872 -10033 1
0 0 0 691 210563 -9342 1
0 0 0 690 211253 -8652 1
0 0 0 771 212024 -7881 0
0 0 0 899 212923 -6982 0
0 0 0 880 213803 -6102 0
0 0 0 910 214713 -5192 0
0 0 0 913 215626 -4279 0
0 0 0 917 216543 -3362 0
0 0 0 847 217390 -2515 0
13 1 S112 796 218186 -1719 0
13 1 S112 814 219000 -905 0
13 1 S112 833 219833 -72 0
13 2 S112 847 220680 775 0
13 2 S112 887 221567 1662 0
13 2 S112 885 222452 2547 0
13 2 S112 825 223277 3372 0
13 2 S112 865 224142 4237 0
13 2 S112 895 225037 5132 0
13 2 S112 858 225895 5990 0
13 2 S112 885 226780 6875 0
0 0 0 943 227723 -11065 0
0 0 0 876 228599 -10189 0
0 0 0 883 229482 -9306 0
0 0 0 874 230356 -8432 0
0 0 0 803 231159 -7629 0
0 0 0 834 231993 -6795 0
0 0 0 823 232816 -5972 0
0 0 0 786 233602 -5186 0
0 0 0 824 234426 -4362 0
0 0 0 804 235230 -3558 0
0 0 0 790 236020 -2768 0
14 1 S106 820 236840 -1948 0
14 1 S106 811 237651 -1137 0
14 1 S106 791 238442 -346 0
14 2 S106 832 239274 486 0
14 2 S106 788 240062 1274 0
14 2 S106 779 240841 2053 0
14 2 S106 814 241655 2867 0
14 2 S106 832 242487 3699 0
14 2 S106 769 243256 4468 0
14 2 S106 785 244041 5253 0
14 2 S106 835 244876 6088 0
14 2 S106 828 245704 6916 0
0 0 0 781 246485 -11003 0
0 0 0 829 247314 -10174 0
0 0 0 773 248087 -9401 0
0 0 0 810 248897 -8591 0
0 0 0 816 249713 -7775 0
0 0 0 775 250488 -7000 0
0 0 0 770 251258 -6230 0
0 0 0 790 252048 -5440 0
0 0 0 764 252812 -4676 0
0 0 0 780 253592 -3896 0
0 0 0 887 254479 -3009 0
0 0 0 847 255326 -2162 0
15 1 S116 810 256136 -1352 0
15 1 S116 882 257018 -470 0
15 2 S116 873 257891 403 0
15 2 S116 795 258686 1198 0
15 2 S116 862 259548 2060 0
15 2 S116 907 260455 2967 0
15 2 S116 953 261408 3920 0
15 2 S116 886 262294 4806 0
15 2 S116 848 263142 5654 0
15 2 S116 891 264033 6545 0
0 0 0 897 264930 -9120 0
0 0 0 805 265735 -8315 0
0 0 0 828 266563 -7487 0
0 0 0 812 267375 -6675 0
0 0 0 761 268136 -5914 0
0 0 0 797 268933 -5117 0
0 0 0 808 269741 -4309 0
0 0 0 794 270535 -3515 0
0 0 0 805 271340 -2710 0
16 1 S116 831 272171 -1879 0
16 1 S116 801 272972 -1078 0
16 1 S116 792 273764 -286 0
16 2 S116 822 274586 536 0
16 2 S116 792 275378 1328 0
16 2 S116 809 276187 2137 0
16 2 S116 852 277039 2989 0
16 2 S116 827 277866 3816 0
16 2 S116 780 278646 4596 0
16 2 S116 821 279467 5417 0
16 2 S116 808 280275 6225 0
16 2 S116 765 281040 6990 0
0 0 0 820 281860 -8122 0
0 0 0 847 282707 -7275 0
0 0 0 772 283479 -6503 0
0 0 0 804 284283 -5699 0
0 0 0 821 285104 -4878 0
0 0 0 844 285948 -4034 0
0 0 0 793 286741 -3241 0
0 0 0 854 287595 -2387 0
17 1 S106 857 288452 -1530 0
17 1 S106 795 289247 -735 0
17 2 S106 845 290092 110 0
17 2 S106 831 290923 941 0
17 2 S106 797 291720 1738 0
17 2 S106 865 292585 2603 0
17 2 S106 948 293533 3551 0
17 2 S106 867 294400 4418 0
17 2 S106 866 295266 5284 0
17 2 S106 895 296161 6179 0
0 0 0 857 297018 -11117 0
0 0 0 834 297852 -10283 0
0 0 0 852 298704 -9431 0
0 0 0 798 299502 -8633 0
0 0 0 819 300321 -7814 0
0 0 0 811 301132 -7003 0
0 0 0 795 301927 -6208 0
0 0 0 810 302737 -5398 0
0 0 0 822 303559 -4576 0
0 0 0 823 304382 -3753 0
0 0 0 789 305171 -2964 0
0 0 0 850 306021 -2114 0
18 1 S102 846 306867 -1268 0
18 1 S102 792 307659 -476 0
18 2 S102 861 308520 385 0
18 2 S102 855 309375 1240 0
18 2 S102 805 310180 2045 0
18 2 S102 854 311034 2899 0
18 2 S102 901 311935 3800 0
18 2 S102 891 312826 4691 0
18 2 S102 862 313688 5553 0
18 2 S102 835 314523 6388 0
0 0 0 874 315397 -7808 0
0 0 0 852 316249 -6956 0
0 0 0 793 317042 -6163 0
0 0 0 833 317875 -5330 0
0 0 0 857 318732 -4473 0
0 0 0 808 319540 -3665 0
0 0 0 838 320378 -2827 0
19 1 S106 854 321232 -1973 0
19 1 S106 805 322037 -1168 0
19 1 S106 853 322890 -315 0
19 2 S106 846 323736 531 0
19 2 S106 801 324537 1332 0
19 2 S106 851 325388 2183 0
19 2 S106 885 326273 3068 0
19 2 S106 832 327105 3900 0
19 2 S106 805 327910 4705 0
19 2 S106 857 328767 5562 0
19 2 S106 864 329631 6426 0
0 0 0 798 330429 -10648 0
0 0 0 856 331285 -9792 0
0 0 0 829 332114 -8963 0
0 0 0 749 332863 -8214 0
0 0 0 754 333617 -7460 0
0 0 0 744 334361 -6716 0
0 0 0 805 335166 -5911 0
0 0 0 826 335992 -5085 0
0 0 0 854 336846 -4231 0
0 0 0 863 337709 -3368 0
0 0 0 872 338581 -2496 0
20 1 S112 799 339380 -1697 0
20 1 S112 798 340178 -899 0
20 1 S112 782 340960 -117 0
20 2 S112 746 341706 629 0
20 2 S112 724 342430 1353 0
20 2 S112 759 343189 2112 0
20 2 S112 797 343986 2909 0
20 2 S112 799 344785 3708 0
20 2 S112 793 345578 4501 0
20 2 S112 786 346364 5287 0
20 2 S112 806 347170 6093 0
20 2 S112 846 348016 6939 0
0 0 0 858 348874 -9311 0
0 0 0 800 349674 -8511 0
0 0 0 844 350518 -7667 0
0 0 0 817 351335 -6850 0
0 0 0 808 352143 -6042 0
0 0 0 847 352990 -5195 0
0 0 0 830 353820 -4365 0
0 0 0 835 354655 -3530 0
0 0 0 848 355503 -2682 0
21 1 S106 825 356328 -1857 0
21 1 S106 810 357138 -1047 0
21 1 S106 831 357969 -216 0
21 2 S106 828 358797 612 0
21 2 S106 807 359604 1419 0
21 2 S106 830 360434 2249 0
21 2 S106 813 361247 3062 0
21 2 S106 793 362040 3855 0
21 2 S106 822 362862 4677 0
21 2 S106 799 363661 5476 0
21 2 S106 799 364460 6275 0
0 0 0 841 365301 -12513 0
0 0 0 845 366146 -11668 0
0 0 0 801 366947 -10867 0
0 0 0 867 367814 -10000 0
0 0 0 813 368627 -9187 0
0 0 0 840 369467 -8347 0
0 0 0 809 370276 -7538 0
0 0 0 768 371044 -6770 0
0 0 0 798 371842 -5972 0
0 0 0 774 372616 -5198 0
0 0 0 769 373385 -4429 0
0 0 0 805 374190 -3624 0
0 0 0 773 374963 -2851 0
0 0 0 788 375751 -2063 0
22 1 S116 825 376576 -1238 0
22 1 S116 819 377395 -419 0
22 2 S116 791 378186 372 0
22 2 S116 867 379053 1239 0
22 2 S116 878 379931 2117 0
22 2 S116 855 380786 2972 0
22 2 S116 823 381609 3795 0
22 2 S116 781 382390 4576 0
22 2 S116 821 383211 5397 0
22 2 S116 844 384055 6241 0
0 0 0 852 384907 -10116 0
0 0 0 825 385732 -9291 0
0 0 0 864 386596 -8427 0
0 0 0 812 387408 -7615 0
0 0 0 820 388228 -6795 0
0 0 0 810 389038 -5985 0
0 0 0 743 389781 -5242 0
0 0 0 730 390511 -4512 0
0 0 0 750 391261 -3762 0
0 0 0 772 392033 -2990 0
0 0 0 790 392823 -2200 0
23 1 S112 762 393585 -1438 0
23 1 S112 831 394416 -607 0
23 2 S112 820 395236 213 0
23 2 S112 789 396025 1002 0
23 2 S112 880 396905 1882 0
23 2 S112 876 397781 2758 0
23 2 S112 856 398637 3614 0
23 2 S112 860 399497 4474 0
23 2 S112 856 400353 5330 0
23 2 S112 801 401154 6131 0
23 2 S112 833 401987 6964 0
0 0 0 857 402844 -8293 0
0 0 0 812 403656 -7481 0
0 0 0 840 404496 -6641 0
0 0 0 799 405295 -5842 0
0 0 0 763 406058 -5079 0
0 0 0 724 406782 -4355 0
0 0 0 722 407504 -3633 0
0 0 0 742 408246 -2891 0
0 0 0 764 409010 -2127 0
24 1 S106 797 409807 -1330 0
24 1 S106 753 410560 -577 0
24 2 S106 806 411366 229 0
24 2 S106 811 412177 1040 0
24 2 S106 763 412940 1803 0
24 2 S106 805 413745 2608 0
24 2 S106 835 414580 3443 0
24 2 S106 781 415361 4224 0
24 2 S106 818 416179 5042 0
24 2 S106 841 417020 5883 0
24 2 S106 808 417828 6691 0
0 0 0 841 418669 -8300 0
0 0 0 877 419546 -7423 0
0 0 0 812 420358 -6611 0
0 0 0 828 421186 -5783 0
0 0 0 844 422030 -4939 0
0 0 0 821 422851 -4118 0
0 0 0 821 423672 -3297 0
0 0 0 848 424520 -2449 0
25 1 S102 864 425384 -1585 0
25 1 S102 842 426226 -743 0
25 2 S102 896 427122 153 0
25 2 S102 866 427988 1019 0
25 2 S102 828 428816 1847 0
25 2 S102 870 429686 2717 0
25 2 S102 882 430568 3599 0
25 2 S102 854 431422 4453 0
25 2 S102 844 432266 5297 0
25 2 S102 895 433161 6192 0
0 0 0 908 434069 -7522 0
0 0 0 909 434978 -6613 0
0 0 0 846 435824 -5767 0
0 0 0 842 436666 -4925 0
0 0 0 847 437513 -4078 0
0 0 0 791 438304 -3287 0
0 0 0 812 439116 -2475 0
26 1 S116 815 439931 -1660 0
26 1 S116 830 440761 -830 0
26 2 S116 840 441601 10 0
26 2 S116 910 442511 920 0
26 2 S116 910 443421 1830 0
26 2 S116 858 444279 2688 0
26 2 S116 924 445203 3612 0
26 2 S116 909 446112 4521 0
26 2 S116 853 446965 5374 0
26 2 S116 891 447856 6265 0
0 0 0 888 448744 -6972 0
0 0 0 828 449572 -6144 0
0 0 0 865 450437 -5279 0
0 0 0 851 451288 -4428 0
0 0 0 795 452083 -3633 0
0 0 0 860 452943 -2773 0
27 1 S106 865 453808 -1908 0
27 1 S106 820 454628 -1088 0
27 1 S106 878 455506 -210 0
27 2 S106 886 456392 676 0
27 2 S106 833 457225 1509 0
27 2 S106 884 458109 2393 0
