T_0145
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
1993 767,155544405419 72,9461407369218 1954 765,480040941658 65,368188800036

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 789 1433 -14520 0
0 0 0 766 2199 -13754 0
0 0 0 758 2957 -12996 0
0 0 0 750 3707 -12246 0
0 0 0 727 4434 -11519 0
0 0 0 694 5128 -10825 0
0 0 0 712 5840 -10113 0
0 0 0 714 6554 -9399 0
0 0 0 745 7299 -8654 0
0 0 0 768 8067 -7886 0
0 0 0 766 8833 -7120 0
0 0 0 774 9607 -6346 0
0 0 0 751 10358 -5595 0
0 0 0 734 11092 -4861 0
0 0 0 718 11810 -4143 0
0 0 0 703 12513 -3440 0
0 0 0 704 13217 -2736 0
0 0 0 685 13902 -2051 0
1 1 S112 666 14568 -1385 0
1 1 S112 642 15210 -743 0
1 1 S112 617 15827 -126 0
1 2 S112 599 16426 473 0
1 2 S112 603 17029 1076 0
1 2 S112 590 17619 1666 0
1 2 S112 587 18206 2253 0
1 2 S112 582 18788 2835 0
1 2 S112 588 19376 3423 0
1 2 S112 602 19978 4025 0
1 2 S112 619 20597 4644 0
1 2 S112 639 21236 5283 0
1 2 S112 659 21895 5942 0
1 2 S112 662 22557 6604 0
0 0 0 677 23234 -10574 0
0 0 0 685 23919 -9889 0
0 0 0 720 24639 -9169 0
0 0 0 726 25365 -8443 0
0 0 0 728 26093 -7715 0
0 0 0 728 26821 -6987 0
0 0 0 798 27619 -6189 0
0 0 0 869 28488 -5320 0
0 0 0 869 29357 -4451 0
0 0 0 825 30182 -3626 0
0 0 0 781 30963 -2845 0
0 0 0 728 31691 -2117 0
2 1 S102 719 32410 -1398 0
2 1 S102 729 33139 -669 0
2 2 S102 749 33888 80 0
2 2 S102 818 34706 898 0
2 2 S102 837 35543 1735 0
2 2 S102 831 36374 2566 0
2 2 S102 784 37158 3350 0
2 2 S102 757 37915 4107 0
2 2 S102 751 38666 4858 0
2 2 S102 764 39430 5622 0
2 2 S102 763 40193 6385 0
0 0 0 750 40943 -10654 0
0 0 0 746 41689 -9908 0
0 0 0 745 42434 -9163 0
0 0 0 730 43164 -8433 0
0 0 0 699 43863 -7734 0
0 0 0 709 44572 -7025 0
0 0 0 710 45282 -6315 0
0 0 0 742 46024 -5573 0
0 0 0 765 46789 -4808 0
0 0 0 723 47512 -4085 0
0 0 0 721 48233 -3364 0
0 0 0 734 48967 -2630 0
3 1 S116 758 49725 -1872 0
3 1 S116 777 50502 -1095 0
3 1 S116 754 51256 -341 0
3 2 S116 733 51989 392 0
3 2 S116 708 52697 1100 0
3 2 S116 726 53423 1826 0
3 2 S116 734 54157 2560 0
3 2 S116 732 54889 3292 0
3 2 S116 729 55618 4021 0
3 2 S116 720 56338 4741 0
3 2 S116 705 57043 5446 0
3 2 S116 725 57768 6171 0
3 2 S116 731 58499 6902 0
0 0 0 751 59250 -10600 0
0 0 0 749 59999 -9851 0
0 0 0 723 60722 -9128 0
0 0 0 739 61461 -8389 0
0 0 0 717 62178 -7672 0
0 0 0 724 62902 -6948 0
0 0 0 698 63600 -6250 0
0 0 0 706 64306 -5544 0
0 0 0 711 65017 -4833 0
0 0 0 742 65759 -4091 0
0 0 0 756 66515 -3335 0
0 0 0 761 67276 -2574 0
4 1 S106 753 68029 -1821 0
4 1 S106 751 68780 -1070 0
4 1 S106 762 69542 -308 0
4 2 S106 753 70295 445 0
4 2 S106 741 71036 1186 0
4 2 S106 707 71743 1893 0
4 2 S106 698 72441 2591 0
4 2 S106 704 73145 3295 0
4 2 S106 700 73845 3995 0
4 2 S106 708 74553 4703 0
4 2 S106 704 75257 5407 0
4 2 S106 687 75944 6094 0
4 2 S106 714 76658 6808 0
0 0 0 733 77391 -6385 0
0 0 0 804 78195 -5581 0
0 0 0 834 79029 -4747 0
0 0 0 806 79835 -3941 0
0 0 0 807 80642 -3134 0
0 0 0 806 81448 -2328 0
5 1 S116 800 82248 -1528 0
5 1 S116 792 83040 -736 0
5 2 S116 769 83809 33 0
5 2 S116 731 84540 764 0
5 2 S116 738 85278 1502 0
5 2 S116 729 86007 2231 0
5 2 S116 729 86736 2960 0
5 2 S116 706 87442 3666 0
5 2 S116 698 88140 4364 0
5 2 S116 729 88869 5093 0
5 2 S116 753 89622 5846 0
5 2 S116 783 90405 6629 0
0 0 0 806 91211 -10187 0
0 0 0 805 92016 -9382 0
0 0 0 855 92871 -8527 0
0 0 0 834 93705 -7693 0
0 0 0 821 94526 -6872 0
0 0 0 753 95279 -6119 0
0 0 0 756 96035 -5363 0
0 0 0 734 96769 -4629 0
0 0 0 747 97516 -3882 0
0 0 0 734 98250 -3148 0
0 0 0 741 98991 -2407 0
6 1 S106 769 99760 -1638 0
6 1 S106 799 100559 -839 0
6 1 S106 784 101343 -55 0
6 2 S106 762 102105 707 0
6 2 S106 784 102889 1491 0
6 2 S106 817 103706 2308 0
6 2 S106 805 104511 3113 0
6 2 S106 740 105251 3853 0
6 2 S106 695 105946 4548 0
6 2 S106 692 106638 5240 0
6 2 S106 689 107327 5929 0
6 2 S106 695 108022 6624 0
0 0 0 717 108739 -10796 0
0 0 0 727 109466 -10069 0
0 0 0 758 110224 -9311 0
0 0 0 810 111034 -8501 0
0 0 0 771 111805 -7730 0
0 0 0 733 112538 -6997 0
0 0 0 702 113240 -6295 0
0 0 0 694 113934 -5601 0
0 0 0 689 114623 -4912 0
0 0 0 691 115314 -4221 0
0 0 0 692 116006 -3529 0
0 0 0 695 116701 -2834 0
0 0 0 693 117394 -2141 0
7 1 S102 726 118120 -1415 0
7 1 S102 751 118871 -664 0
7 2 S102 770 119641 106 0
7 2 S102 812 120453 918 0
7 2 S102 766 121219 1684 0
7 2 S102 725 121944 2409 0
7 2 S102 726 122670 3135 0
7 2 S102 711 123381 3846 0
7 2 S102 708 124089 4554 0
7 2 S102 703 124792 5257 0
7 2 S102 693 125485 5950 0
7 2 S102 708 126193 6658 0
0 0 0 730 126923 -7964 0
0 0 0 754 127677 -7210 0
0 0 0 755 128432 -6455 0
0 0 0 734 129166 -5721 0
0 0 0 724 129890 -4997 0
0 0 0 721 130611 -4276 0
0 0 0 732 131343 -3544 0
0 0 0 733 132076 -2811 0
0 0 0 740 132816 -2071 0
8 1 S112 751 133567 -1320 0
8 1 S112 803 134370 -517 0
8 2 S112 848 135218 331 0
8 2 S112 859 136077 1190 0
8 2 S112 820 136897 2010 0
8 2 S112 768 137665 2778 0
8 2 S112 781 138446 3559 0
8 2 S112 792 139238 4351 0
