T_0015
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
1688 940,398696682464 88,6174874696709 1633 948,137783221066 76,3303418733229

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 902 1374 -14731 0
0 0 0 893 2267 -13838 0
0 0 0 848 3115 -12990 0
0 0 0 780 3895 -12210 0
0 0 0 822 4717 -11388 0
0 0 0 867 5584 -10521 0
0 0 0 859 6443 -9662 0
0 0 0 824 7267 -8838 0
0 0 0 778 8045 -8060 0
0 0 0 770 8815 -7290 0
0 0 0 794 9609 -6496 0
0 0 0 795 10404 -5701 0
0 0 0 801 11205 -4900 0
0 0 0 901 12106 -3999 0
0 0 0 954 13060 -3045 0
0 0 0 979 14039 -2066 0
1 1 S112 859 14898 -1207 0
1 1 S112 957 15855 -250 0
1 2 S112 978 16833 728 0
1 2 S112 959 17792 1687 0
1 2 S112 863 18655 2550 0
1 2 S112 962 19617 3512 0
1 2 S112 961 20578 4473 0
1 2 S112 924 21502 5397 0
1 2 S112 920 22422 6317 0
0 0 0 763 23185 -11986 0
0 0 0 800 23985 -11186 0
0 0 0 855 24840 -10331 0
0 0 0 968 25808 -9363 0
0 0 0 846 26654 -8517 0
0 0 0 991 27645 -7526 0
0 0 0 1115 28760 -6411 0
0 0 0 927 29687 -5484 0
0 0 0 986 30673 -4498 0
0 0 0 1046 31719 -3452 0
0 0 0 928 32647 -2524 0
2 1 S102 979 33626 -1545 0
2 1 S102 1026 34652 -519 0
2 2 S102 1021 35673 502 0
2 2 S102 979 36652 1481 0
2 2 S102 1027 37679 2508 0
2 2 S102 979 38658 3487 0
2 2 S102 942 39600 4429 0
2 2 S102 1084 40684 5513 0
2 2 S102 1012 41696 6525 0
0 0 0 896 42592 -9074 0
0 0 0 958 43550 -8116 0
0 0 0 1035 44585 -7081 0
0 0 0 961 45546 -6120 0
0 0 0 1013 46559 -5107 0
0 0 0 1033 47592 -4074 0
0 0 0 963 48555 -3111 0
0 0 0 990 49545 -2121 0
3 1 S116 972 50517 -1149 0
3 1 S116 922 51439 -227 0
3 2 S116 956 52395 729 0
3 2 S116 1075 53470 1804 0
3 2 S116 1009 54479 2813 0
3 2 S116 994 55473 3807 0
3 2 S116 1032 56505 4839 0
3 2 S116 1012 57517 5851 0
3 2 S116 964 58481 6815 0
0 0 0 961 59442 -11870 0
0 0 0 990 60432 -10880 0
0 0 0 934 61366 -9946 0
0 0 0 1012 62378 -8934 0
0 0 0 959 63337 -7975 0
0 0 0 943 64280 -7032 0
0 0 0 984 65264 -6048 0
0 0 0 946 66210 -5102 0
0 0 0 934 67144 -4168 0
0 0 0 971 68115 -3197 0
0 0 0 1042 69157 -2155 0
4 1 S106 1011 70168 -1144 0
4 1 S106 1045 71213 -99 0
4 2 S106 1017 72230 918 0
4 2 S106 986 73216 1904 0
