T_0137
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
1405 1057,74448398577 106,458347825616 1356 1069,91297935103 86,9782758749133

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 1001 1744 -12373 0
0 0 0 1081 2825 -11292 0
0 0 0 1051 3876 -10241 0
0 0 0 1051 4927 -9190 0
0 0 0 1079 6006 -8111 0
0 0 0 1055 7061 -7056 0
0 0 0 903 7964 -6153 0
0 0 0 819 8783 -5334 0
0 0 0 873 9656 -4461 0
0 0 0 923 10579 -3538 0
0 0 0 978 11557 -2560 0
1 1 S112 962 12519 -1598 0
1 1 S112 919 13438 -679 0
1 2 S112 874 14312 195 0
1 2 S112 915 15227 1110 0
1 2 S112 968 16195 2078 0
1 2 S112 1004 17199 3082 0
1 2 S112 1082 18281 4164 0
1 2 S112 1079 19360 5243 0
1 2 S112 1048 20408 6291 0
0 0 0 991 21399 -11302 0
0 0 0 991 22390 -10311 0
0 0 0 931 23321 -9380 0
0 0 0 916 24237 -8464 0
0 0 0 906 25143 -7558 0
0 0 0 967 26110 -6591 0
0 0 0 1012 27122 -5579 0
0 0 0 1063 28185 -4516 0
0 0 0 1129 29314 -3387 0
0 0 0 1108 30422 -2279 0
2 1 S102 1109 31531 -1170 0
2 1 S102 1106 32637 -64 0
2 2 S102 1090 33727 1026 0
2 2 S102 1043 34770 2069 0
2 2 S102 1029 35799 3098 0
2 2 S102 1055 36854 4153 0
2 2 S102 1095 37949 5248 0
2 2 S102 1109 39058 6357 0
0 0 0 1108 40166 -9163 0
0 0 0 1173 41339 -7990 0
0 0 0 1109 42448 -6881 0
0 0 0 1100 43548 -5781 0
0 0 0 1110 44658 -4671 0
0 0 0 1093 45751 -3578 0
0 0 0 1086 46837 -2492 0
3 1 S116 1112 47949 -1380 0
3 1 S116 1092 49041 -288 0
3 2 S116 1031 50072 743 0
3 2 S116 1060 51132 1803 0
3 2 S116 1082 52214 2885 0
3 2 S116 1061 53275 3946 0
3 2 S116 986 54261 4932 0
3 2 S116 1061 55322 5993 0
0 0 0 1122 56444 -11387 0
0 0 0 1111 57555 -10276 0
0 0 0 1134 58689 -9142 0
0 0 0 1051 59740 -8091 0
0 0 0 1023 60763 -7068 0
0 0 0 1028 61791 -6040 0
0 0 0 1037 62828 -5003 0
0 0 0 1009 63837 -3994 0
0 0 0 1047 64884 -2947 0
4 1 S106 1064 65948 -1883 0
4 1 S106 979 66927 -904 0
4 2 S106 1031 67958 127 0
4 2 S106 1072 69030 1199 0
4 2 S106 1080 70110 2279 0
4 2 S106 1084 71194 3363 0
4 2 S106 1085 72279 4448 0
