T_0028
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
2040 736,739705882353 54,2659192049863 1994 736,858074222668 47,9252364160331

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 712 1423 -15363 0
0 0 0 719 2142 -14644 0
0 0 0 749 2891 -13895 0
0 0 0 750 3641 -13145 0
0 0 0 734 4375 -12411 0
0 0 0 792 5167 -11619 0
0 0 0 768 5935 -10851 0
0 0 0 745 6680 -10106 0
0 0 0 732 7412 -9374 0
0 0 0 702 8114 -8672 0
0 0 0 699 8813 -7973 0
0 0 0 704 9517 -7269 0
0 0 0 729 10246 -6540 0
0 0 0 739 10985 -5801 0
0 0 0 734 11719 -5067 0
0 0 0 712 12431 -4355 0
0 0 0 703 13134 -3652 0
0 0 0 702 13836 -2950 0
0 0 0 694 14530 -2256 0
1 1 S112 699 15229 -1557 0
1 1 S112 693 15922 -864 0
1 1 S112 695 16617 -169 0
1 2 S112 685 17302 516 0
1 2 S112 693 17995 1209 0
1 2 S112 721 18716 1930 0
1 2 S112 758 19474 2688 0
1 2 S112 786 20260 3474 0
1 2 S112 766 21026 4240 0
1 2 S112 763 21789 5003 0
1 2 S112 757 22546 5760 0
1 2 S112 756 23302 6516 0
0 0 0 749 24051 -11900 0
0 0 0 742 24793 -11158 0
0 0 0 765 25558 -10393 0
0 0 0 803 26361 -9590 0
0 0 0 804 27165 -8786 0
0 0 0 762 27927 -8024 0
0 0 0 734 28661 -7290 0
0 0 0 710 29371 -6580 0
0 0 0 693 30064 -5887 0
0 0 0 684 30748 -5203 0
0 0 0 680 31428 -4523 0
0 0 0 671 32099 -3852 0
0 0 0 675 32774 -3177 0
0 0 0 691 33465 -2486 0
2 1 S102 721 34186 -1765 0
2 1 S102 761 34947 -1004 0
2 1 S102 772 35719 -232 0
2 2 S102 778 36497 546 0
2 2 S102 771 37268 1317 0
2 2 S102 763 38031 2080 0
2 2 S102 735 38766 2815 0
2 2 S102 719 39485 3534 0
2 2 S102 713 40198 4247 0
2 2 S102 713 40911 4960 0
2 2 S102 729 41640 5689 0
2 2 S102 730 42370 6419 0
0 0 0 767 43137 -8447 0
0 0 0 783 43920 -7664 0
0 0 0 859 44779 -6805 0
0 0 0 821 45600 -5984 0
0 0 0 809 46409 -5175 0
0 0 0 787 47196 -4388 0
0 0 0 767 47963 -3621 0
0 0 0 736 48699 -2885 0
0 0 0 743 49442 -2142 0
3 1 S116 744 50186 -1398 0
3 1 S116 734 50920 -664 0
3 2 S116 727 51647 63 0
3 2 S116 747 52394 810 0
3 2 S116 759 53153 1569 0
3 2 S116 811 53964 2380 0
3 2 S116 817 54781 3197 0
3 2 S116 807 55588 4004 0
3 2 S116 792 56380 4796 0
3 2 S116 764 57144 5560 0
3 2 S116 740 57884 6300 0
0 0 0 749 58633 -11105 0
0 0 0 753 59386 -10352 0
0 0 0 779 60165 -9573 0
0 0 0 803 60968 -8770 0
0 0 0 798 61766 -7972 0
0 0 0 761 62527 -7211 0
0 0 0 749 63276 -6462 0
0 0 0 769 64045 -5693 0
0 0 0 786 64831 -4907 0
0 0 0 784 65615 -4123 0
0 0 0 753 66368 -3370 0
0 0 0 768 67136 -2602 0
4 1 S106 779 67915 -1823 0
4 1 S106 758 68673 -1065 0
4 1 S106 741 69414 -324 0
4 2 S106 737 70151 413 0
4 2 S106 743 70894 1156 0
4 2 S106 743 71637 1899 0
4 2 S106 728 72365 2627 0
4 2 S106 737 73102 3364 0
