T_0096
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
1200 1210,42 148,762463316781 1188 1214,20286195286 138,583216412638

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 1155 1161 -14563 0
0 0 0 1230 2391 -13333 0
0 0 0 1324 3715 -12009 0
0 0 0 1228 4943 -10781 0
0 0 0 1174 6117 -9607 0
0 0 0 1257 7374 -8350 0
0 0 0 1279 8653 -7071 0
0 0 0 1191 9844 -5880 0
0 0 0 1223 11067 -4657 0
0 0 0 1288 12355 -3369 0
0 0 0 1335 13690 -2034 0
1 1 S112 1168 14858 -866 0
1 2 S112 1310 16168 444 0
1 2 S112 1326 17494 1770 0
1 2 S112 1344 18838 3114 0
1 2 S112 1228 20066 4342 0
1 2 S112 1264 21330 5606 0
1 2 S112 1400 22730 7006 0
0 0 0 1377 24107 -9637 0
0 0 0 1162 25269 -8475 0
0 0 0 1302 26571 -7173 0
0 0 0 1311 27882 -5862 0
0 0 0 1107 28989 -4755 0
0 0 0 1332 30321 -3423 0
0 0 0 1350 31671 -2073 0
2 1 S102 1180 32851 -893 0
2 2 S102 1362 34213 469 0
2 2 S102 1347 35560 1816 0
2 2 S102 1150 36710 2966 0
2 2 S102 1311 38021 4277 0
2 2 S102 1376 39397 5653 0
2 2 S102 1337 40734 6990 0
0 0 0 1211 41945 -8278 0
0 0 0 1274 43219 -7004 0
0 0 0 1150 44369 -5854 0
0 0 0 989 45358 -4865 0
0 0 0 1108 46466 -3757 0
0 0 0 1078 47544 -2679 0
3 1 S116 1384 48928 -1295 0
3 2 S116 1302 50230 7 0
3 2 S116 1185 51415 1192 0
3 2 S116 1231 52646 2423 0
3 2 S116 1214 53860 3637 0
3 2 S116 972 54832 4609 0
3 2 S116 957 55789 5566 0
3 2 S116 1252 57041 6818 0
0 0 0 1370 58411 -10098 0
0 0 0 1079 59490 -9019 0
0 0 0 1229 60719 -7790 0
0 0 0 1304 62023 -6486 0
0 0 0 1281 63304 -5205 0
0 0 0 1127 64431 -4078 0
0 0 0 1253 65684 -2825 0
4 1 S106 1284 66968 -1541 0
4 1 S106 1224 68192 -317 0
4 2 S106 1163 69355 846 0
4 2 S106 1307 70662 2153 0
4 2 S106 1301 71963 3454 0
4 2 S106 1265 73228 4719 0
4 2 S106 1113 74341 5832 0
0 0 0 1263 75604 -8489 0
0 0 0 1383 76987 -7106 0
0 0 0 1253 78240 -5853 0
0 0 0 1313 79553 -4540 0
0 0 0 1307 80860 -3233 0
5 1 S116 1239 82099 -1994 0
5 1 S116 1279 83378 -715 0
5 2 S116 1336 84714 621 0
5 2 S116 1334 86048 1955 0
5 2 S116 1136 87184 3091 0
5 2 S116 961 88145 4052 0
5 2 S116 1284 89429 5336 0
5 2 S116 1370 90799 6706 0
0 0 0 1396 92195 -7963 0
0 0 0 1154 93349 -6809 0
0 0 0 1267 94616 -5542 0
0 0 0 1321 95937 -4221 0
0 0 0 1192 97129 -3029 0
6 1 S106 1288 98417 -1741 0
6 1 S106 1352 99769 -389 0
6 2 S106 1276 101045 887 0
6 2 S106 1109 102154 1996 0
6 2 S106 1290 103444 3286 0
6 2 S106 1347 104791 4633 0
6 2 S106 1295 106086 5928 0
6 2 S106 1093 107179 7021 0
0 0 0 1291 108470 -9344 0
0 0 0 1314 109784 -8030 0
0 0 0 1128 110912 -6902 0
0 0 0 1341 112253 -5561 0
0 0 0 1380 113633 -4181 0
0 0 0 1259 114892 -2922 0
7 1 S102 1199 116091 -1723 0
7 1 S102 1318 117409 -405 0
7 2 S102 1318 118727 913 0
7 2 S102 1154 119881 2067 0
7 2 S102 1192 121073 3259 0
7 2 S102 1288 122361 4547 0
7 2 S102 1303 123664 5850 0
