T_0154
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
2034 761,394296951819 83,9398156899588 1980 753,497474747475 69,6356916886207

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 663 1227 -13507 0
0 0 0 642 1869 -12865 0
0 0 0 637 2506 -12228 0
0 0 0 650 3156 -11578 0
0 0 0 678 3834 -10900 0
0 0 0 759 4593 -10141 0
0 0 0 986 5579 -9155 1
0 0 0 1028 6607 -8127 1
0 0 0 1001 7608 -7126 1
0 0 0 899 8507 -6227 0
0 0 0 821 9328 -5406 0
0 0 0 756 10084 -4650 0
0 0 0 716 10800 -3934 0
0 0 0 698 11498 -3236 0
0 0 0 699 12197 -2537 0
1 1 S112 714 12911 -1823 0
1 1 S112 742 13653 -1081 0
1 1 S112 766 14419 -315 0
1 2 S112 783 15202 468 0
1 2 S112 799 16001 1267 0
1 2 S112 777 16778 2044 0
1 2 S112 764 17542 2808 0
1 2 S112 747 18289 3555 0
1 2 S112 751 19040 4306 0
1 2 S112 755 19795 5061 0
1 2 S112 778 20573 5839 0
1 2 S112 782 21355 6621 0
0 0 0 791 22146 -11636 0
0 0 0 776 22922 -10860 0
0 0 0 751 23673 -10109 0
0 0 0 757 24430 -9352 0
0 0 0 787 25217 -8565 0
0 0 0 789 26006 -7776 0
0 0 0 789 26795 -6987 0
0 0 0 718 27513 -6269 0
0 0 0 746 28259 -5523 0
0 0 0 749 29008 -4774 0
0 0 0 784 29792 -3990 0
0 0 0 793 30585 -3197 0
0 0 0 778 31363 -2419 0
2 1 S102 733 32096 -1686 0
2 1 S102 726 32822 -960 0
2 1 S102 709 33531 -251 0
2 2 S102 716 34247 465 0
2 2 S102 731 34978 1196 0
2 2 S102 714 35692 1910 0
2 2 S102 689 36381 2599 0
2 2 S102 675 37056 3274 0
2 2 S102 681 37737 3955 0
2 2 S102 714 38451 4669 0
2 2 S102 779 39230 5448 0
2 2 S102 829 40059 6277 0
0 0 0 822 40881 -10159 0
0 0 0 976 41857 -9183 0
0 0 0 1005 42862 -8178 1
0 0 0 952 43814 -7226 0
0 0 0 863 44677 -6363 0
0 0 0 816 45493 -5547 0
0 0 0 775 46268 -4772 0
0 0 0 759 47027 -4013 0
0 0 0 758 47785 -3255 0
0 0 0 763 48548 -2492 0
3 1 S116 748 49296 -1744 0
3 1 S116 713 50009 -1031 0
3 1 S116 712 50721 -319 0
3 2 S116 710 51431 391 0
3 2 S116 708 52139 1099 0
3 2 S116 682 52821 1781 0
3 2 S116 684 53505 2465 0
3 2 S116 725 54230 3190 0
3 2 S116 793 55023 3983 0
3 2 S116 917 55940 4900 0
3 2 S116 968 56908 5868 0
3 2 S116 982 57890 6850 1
0 0 0 979 58869 -11071 1
0 0 0 895 59764 -10176 0
0 0 0 826 60590 -9350 0
0 0 0 795 61385 -8555 0
0 0 0 757 62142 -7798 0
0 0 0 723 62865 -7075 0
0 0 0 707 63572 -6368 0
0 0 0 715 64287 -5653 0
0 0 0 728 65015 -4925 0
0 0 0 750 65765 -4175 0
0 0 0 774 66539 -3401 0
0 0 0 896 67435 -2505 0
4 1 S106 986 68421 -1519 1
4 1 S106 990 69411 -529 1
4 2 S106 967 70378 438 0
4 2 S106 904 71282 1342 0
4 2 S106 829 72111 2171 0
4 2 S106 791 72902 2962 0
4 2 S106 769 73671 3731 0
4 2 S106 767 74438 4498 0
4 2 S106 771 75209 5269 0
4 2 S106 776 75985 6045 0
4 2 S106 750 76735 6795 0
0 0 0 752 77487 -7771 0
0 0 0 783 78270 -6988 0
0 0 0 820 79090 -6168 0
0 0 0 855 79945 -5313 0
0 0 0 854 80799 -4459 0
0 0 0 864 81663 -3595 0
0 0 0 889 82552 -2706 0
5 1 S116 858 83410 -1848 0
5 1 S116 840 84250 -1008 0
5 1 S116 793 85043 -215 0
5 2 S116 748 85791 533 0
5 2 S116 761 86552 1294 0
5 2 S116 769 87321 2063 0
5 2 S116 753 88074 2816 0
5 2 S116 724 88798 3540 0
5 2 S116 726 89524 4266 0
5 2 S116 736 90260 5002 0
5 2 S116 762 91022 5764 0
5 2 S116 785 91807 6549 0
0 0 0 785 92592 -9991 0
0 0 0 754 93346 -9237 0
0 0 0 769 94115 -8468 0
0 0 0 787 94902 -7681 0
0 0 0 813 95715 -6868 0
0 0 0 764 96479 -6104 0
0 0 0 756 97235 -5348 0
0 0 0 731 97966 -4617 0
0 0 0 733 98699 -3884 0
0 0 0 725 99424 -3159 0
0 0 0 709 100133 -2450 0
6 1 S106 728 100861 -1722 0
6 1 S106 771 101632 -951 0
6 1 S106 850 102482 -101 0
6 2 S106 873 103355 772 0
6 2 S106 889 104244 1661 0
6 2 S106 834 105078 2495 0
6 2 S106 793 105871 3288 0
6 2 S106 769 106640 4057 0
6 2 S106 760 107400 4817 0
6 2 S106 753 108153 5570 0
6 2 S106 749 108902 6319 0
0 0 0 744 109646 -11919 0
0 0 0 741 110387 -11178 0
0 0 0 757 111144 -10421 0
0 0 0 785 111929 -9636 0
0 0 0 774 112703 -8862 0
0 0 0 759 113462 -8103 0
0 0 0 760 114222 -7343 0
0 0 0 747 114969 -6596 0
0 0 0 764 115733 -5832 0
0 0 0 806 116539 -5026 0
0 0 0 843 117382 -4183 0
0 0 0 816 118198 -3367 0
0 0 0 773 118971 -2594 0
7 1 S102 746 119717 -1848 0
7 1 S102 733 120450 -1115 0
7 1 S102 727 121177 -388 0
7 2 S102 733 121910 345 0
7 2 S102 735 122645 1080 0
7 2 S102 737 123382 1817 0
7 2 S102 725 124107 2542 0
7 2 S102 716 124823 3258 0
7 2 S102 722 125545 3980 0
7 2 S102 750 126295 4730 0
7 2 S102 807 127102 5537 0
7 2 S102 863 127965 6400 0
0 0 0 932 128897 -9246 0
0 0 0 878 129775 -8368 0
0 0 0 840 130615 -7528 0
0 0 0 825 131440 -6703 0
0 0 0 790 132230 -5913 0
0 0 0 753 132983 -5160 0
0 0 0 747 133730 -4413 0
0 0 0 728 134458 -3685 0
0 0 0 711 135169 -2974 0
0 0 0 717 135886 -2257 0
8 1 S112 737 136623 -1520 0
8 1 S112 773 137396 -747 0
8 2 S112 781 138177 34 0
8 2 S112 792 138969 826 0
8 2 S112 892 139861 1718 0
8 2 S112 903 140764 2621 0
8 2 S112 851 141615 3472 0
8 2 S112 785 142400 4257 0
8 2 S112 765 143165 5022 0
8 2 S112 758 143923 5780 0
8 2 S112 753 144676 6533 0
0 0 0 739 145415 -7301 0
0 0 0 738 146153 -6563 0
0 0 0 748 146901 -5815 0
0 0 0 765 147666 -5050 0
0 0 0 770 148436 -4280 0
0 0 0 786 149222 -3494 0
0 0 0 816 150038 -2678 0
9 1 S116 863 150901 -1815 0
9 1 S116 905 151806 -910 0
9 2 S116 976 152782 66 0
9 2 S116 968 153750 1034 0
9 2 S116 903 154653 1937 0
9 2 S116 825 155478 2762 0
9 2 S116 814 156292 3576 0
9 2 S116 829 157121 4405 0
9 2 S116 822 157943 5227 0
9 2 S116 796 158739 6023 0
9 2 S116 785 159524 6808 0
0 0 0 801 160325 -11174 0
0 0 0 833 161158 -10341 0
0 0 0 851 162009 -9490 0
0 0 0 855 162864 -8635 0
0 0 0 854 163718 -7781 0
0 0 0 815 164533 -6966 0
0 0 0 758 165291 -6208 0
0 0 0 769 166060 -5439 0
0 0 0 772 166832 -4667 0
0 0 0 773 167605 -3894 0
0 0 0 754 168359 -3140 0
0 0 0 745 169104 -2395 0
10 1 S102 740 169844 -1655 0
10 1 S102 734 170578 -921 0
10 1 S102 713 171291 -208 0
10 2 S102 690 171981 482 0
10 2 S102 677 172658 1159 0
10 2 S102 662 173320 1821 0
10 2 S102 660 173980 2481 0
10 2 S102 672 174652 3153 0
10 2 S102 685 175337 3838 0
10 2 S102 705 176042 4543 0
10 2 S102 730 176772 5273 0
10 2 S102 784 177556 6057 0
10 2 S102 883 178439 6940 0
0 0 0 914 179353 -11692 0
0 0 0 851 180204 -10841 0
0 0 0 833 181037 -10008 0
0 0 0 824 181861 -9184 0
0 0 0 776 182637 -8408 0
