T_0030
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
2195 686,960364464692 182,281161549508 2190 680,601826484018 68,7488085172562

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 707 1420 -15130 0
0 0 0 722 2142 -14408 0
0 0 0 695 2837 -13713 0
0 0 0 707 3544 -13006 0
0 0 0 714 4258 -12292 0
0 0 0 655 4913 -11637 0
0 0 0 645 5558 -10992 0
0 0 0 689 6247 -10303 0
0 0 0 720 6967 -9583 0
0 0 0 788 7755 -8795 0
0 0 0 792 8547 -8003 0
0 0 0 739 9286 -7264 0
0 0 0 711 9997 -6553 0
0 0 0 723 10720 -5830 0
0 0 0 755 11475 -5075 0
0 0 0 738 12213 -4337 0
0 0 0 715 12928 -3622 0
0 0 0 690 13618 -2932 0
0 0 0 698 14316 -2234 0
1 1 S112 741 15057 -1493 0
1 1 S112 779 15836 -714 0
1 2 S112 784 16620 70 0
1 2 S112 736 17356 806 0
1 2 S112 739 18095 1545 0
1 2 S112 783 18878 2328 0
1 2 S112 771 19649 3099 0
1 2 S112 718 20367 3817 0
1 2 S112 684 21051 4501 0
1 2 S112 707 21758 5208 0
1 2 S112 716 22474 5924 0
1 2 S112 697 23171 6621 0
0 0 0 673 23844 -11490 0
0 0 0 700 24544 -10790 0
0 0 0 753 25297 -10037 0
0 0 0 808 26105 -9229 0
0 0 0 734 26839 -8495 0
0 0 0 681 27520 -7814 0
0 0 0 729 28249 -7085 0
0 0 0 782 29031 -6303 0
0 0 0 789 29820 -5514 0
0 0 0 702 30522 -4812 0
0 0 0 715 31237 -4097 0
0 0 0 721 31958 -3376 0
0 0 0 729 32687 -2647 0
2 1 S102 725 33412 -1922 0
2 1 S102 703 34115 -1219 0
2 1 S102 703 34818 -516 0
2 2 S102 770 35588 254 0
2 2 S102 771 36359 1025 0
2 2 S102 803 37162 1828 0
2 2 S102 763 37925 2591 0
2 2 S102 725 38650 3316 0
2 2 S102 763 39413 4079 0
2 2 S102 789 40202 4868 0
2 2 S102 786 40988 5654 0
2 2 S102 736 41724 6390 0
0 0 0 697 42421 -10303 0
0 0 0 723 43144 -9580 0
0 0 0 732 43876 -8848 0
0 0 0 744 44620 -8104 0
0 0 0 730 45350 -7374 0
0 0 0 702 46052 -6672 0
0 0 0 736 46788 -5936 0
0 0 0 757 47545 -5179 0
0 0 0 764 48309 -4415 0
0 0 0 692 49001 -3723 0
0 0 0 689 49690 -3034 0
0 0 0 728 50418 -2306 0
3 1 S116 742 51160 -1564 0
3 1 S116 747 51907 -817 0
3 1 S116 687 52594 -130 0
3 2 S116 690 53284 560 0
3 2 S116 730 54014 1290 0
3 2 S116 784 54798 2074 0
3 2 S116 825 55623 2899 0
3 2 S116 791 56414 3690 0
3 2 S116 747 57161 4437 0
3 2 S116 770 57931 5207 0
3 2 S116 837 58768 6044 0
3 2 S116 843 59611 6887 0
0 0 0 766 60377 -10401 0
0 0 0 713 61090 -9688 0
0 0 0 743 61833 -8945 0
0 0 0 734 62567 -8211 0
0 0 0 712 63279 -7499 0
0 0 0 671 63950 -6828 0
0 0 0 684 64634 -6144 0
0 0 0 712 65346 -5432 0
0 0 0 785 66131 -4647 0
0 0 0 820 66951 -3827 0
0 0 0 740 67691 -3087 0
0 0 0 700 68391 -2387 0
4 1 S106 748 69139 -1639 0
