T_0177
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
1871 795,064671298771 70,127497237977 1866 793,671489817792 60,661542665073

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 850 1058 -15289 0
0 0 0 764 1822 -14525 0
0 0 0 748 2570 -13777 0
0 0 0 677 3247 -13100 0
0 0 0 697 3944 -12403 0
0 0 0 688 4632 -11715 0
0 0 0 774 5406 -10941 0
0 0 0 842 6248 -10099 0
0 0 0 833 7081 -9266 0
0 0 0 815 7896 -8451 0
0 0 0 806 8702 -7645 0
0 0 0 794 9496 -6851 0
0 0 0 762 10258 -6089 0
0 0 0 758 11016 -5331 0
0 0 0 748 11764 -4583 0
0 0 0 757 12521 -3826 0
0 0 0 761 13282 -3065 0
0 0 0 771 14053 -2294 0
1 1 S112 764 14817 -1530 0
1 1 S112 761 15578 -769 0
1 1 S112 706 16284 -63 0
1 2 S112 709 16993 646 0
1 2 S112 682 17675 1328 0
1 2 S112 680 18355 2008 0
1 2 S112 671 19026 2679 0
1 2 S112 715 19741 3394 0
1 2 S112 787 20528 4181 0
1 2 S112 808 21336 4989 0
1 2 S112 821 22157 5810 0
1 2 S112 823 22980 6633 0
0 0 0 813 23793 -11685 0
0 0 0 784 24577 -10901 0
0 0 0 730 25307 -10171 0
0 0 0 688 25995 -9483 0
0 0 0 692 26687 -8791 0
0 0 0 709 27396 -8082 0
0 0 0 736 28132 -7346 0
0 0 0 726 28858 -6620 0
0 0 0 691 29549 -5929 0
0 0 0 659 30208 -5270 0
0 0 0 679 30887 -4591 0
0 0 0 734 31621 -3857 0
0 0 0 785 32406 -3072 0
0 0 0 800 33206 -2272 0
2 1 S102 806 34012 -1466 0
2 1 S102 808 34820 -658 0
2 2 S102 802 35622 144 0
2 2 S102 786 36408 930 0
2 2 S102 742 37150 1672 0
2 2 S102 702 37852 2374 0
2 2 S102 667 38519 3041 0
2 2 S102 644 39163 3685 0
2 2 S102 644 39807 4329 0
2 2 S102 726 40533 5055 0
2 2 S102 888 41421 5943 0
2 2 S102 923 42344 6866 0
0 0 0 913 43257 -9015 0
0 0 0 896 44153 -8119 0
0 0 0 886 45039 -7233 0
0 0 0 850 45889 -6383 0
0 0 0 824 46713 -5559 0
0 0 0 786 47499 -4773 0
0 0 0 754 48253 -4019 0
0 0 0 718 48971 -3301 0
0 0 0 706 49677 -2595 0
3 1 S116 708 50385 -1887 0
3 1 S116 719 51104 -1168 0
3 1 S116 733 51837 -435 0
3 2 S116 752 52589 317 0
3 2 S116 771 53360 1088 0
3 2 S116 750 54110 1838 0
3 2 S116 764 54874 2602 0
3 2 S116 770 55644 3372 0
3 2 S116 764 56408 4136 0
3 2 S116 773 57181 4909 0
3 2 S116 747 57928 5656 0
3 2 S116 747 58675 6403 0
0 0 0 737 59412 -12224 0
0 0 0 736 60148 -11488 0
0 0 0 696 60844 -10792 0
0 0 0 728 61572 -10064 0
0 0 0 719 62291 -9345 0
0 0 0 736 63027 -8609 0
0 0 0 766 63793 -7843 0
0 0 0 800 64593 -7043 0
0 0 0 802 65395 -6241 0
0 0 0 794 66189 -5447 0
0 0 0 783 66972 -4664 0
0 0 0 783 67755 -3881 0
0 0 0 784 68539 -3097 0
0 0 0 789 69328 -2308 0
4 1 S106 742 70070 -1566 0
4 1 S106 741 70811 -825 0
4 1 S106 672 71483 -153 0
4 2 S106 658 72141 505 0
4 2 S106 637 72778 1142 0
4 2 S106 691 73469 1833 0
4 2 S106 770 74239 2603 0
4 2 S106 740 74979 3343 0
4 2 S106 810 75789 4153 0
4 2 S106 821 76610 4974 0
4 2 S106 835 77445 5809 0
4 2 S106 844 78289 6653 0
0 0 0 829 79118 -7057 0
0 0 0 784 79902 -6273 0
0 0 0 728 80630 -5545 0
0 0 0 730 81360 -4815 0
0 0 0 686 82046 -4129 0
0 0 0 714 82760 -3415 0
0 0 0 735 83495 -2680 0
5 1 S116 758 84253 -1922 0
5 1 S116 773 85026 -1149 0
5 1 S116 791 85817 -358 0
5 2 S116 798 86615 440 0
5 2 S116 798 87413 1238 0
5 2 S116 795 88208 2033 0
5 2 S116 793 89001 2826 0
5 2 S116 789 89790 3615 0
5 2 S116 793 90583 4408 0
5 2 S116 798 91381 5206 0
5 2 S116 795 92176 6001 0
5 2 S116 795 92971 6796 0
0 0 0 791 93762 -8046 0
0 0 0 787 94549 -7259 0
0 0 0 794 95343 -6465 0
0 0 0 790 96133 -5675 0
0 0 0 795 96928 -4880 0
0 0 0 812 97740 -4068 0
0 0 0 821 98561 -3247 0
0 0 0 828 99389 -2419 0
6 1 S106 827 100216 -1592 0
6 1 S106 797 101013 -795 0
6 1 S106 774 101787 -21 0
6 2 S106 774 102561 753 0
6 2 S106 795 103356 1548 0
6 2 S106 815 104171 2363 0
6 2 S106 845 105016 3208 0
6 2 S106 853 105869 4061 0
6 2 S106 819 106688 4880 0
6 2 S106 819 107507 5699 0
6 2 S106 827 108334 6526 0
0 0 0 835 109169 -11191 0
0 0 0 831 110000 -10360 0
0 0 0 819 110819 -9541 0
0 0 0 814 111633 -8727 0
0 0 0 804 112437 -7923 0
0 0 0 825 113262 -7098 0
0 0 0 814 114076 -6284 0
0 0 0 786 114862 -5498 0
0 0 0 784 115646 -4714 0
0 0 0 794 116440 -3920 0
0 0 0 804 117244 -3116 0
0 0 0 804 118048 -2312 0
7 1 S102 777 118825 -1535 0
7 1 S102 742 119567 -793 0
7 1 S102 762 120329 -31 0
7 2 S102 755 121084 724 0
7 2 S102 799 121883 1523 0
7 2 S102 819 122702 2342 0
7 2 S102 802 123504 3144 0
7 2 S102 794 124298 3938 0
7 2 S102 801 125099 4739 0
7 2 S102 819 125918 5558 0
7 2 S102 837 126755 6395 0
0 0 0 845 127600 -9786 0
0 0 0 814 128414 -8972 0
0 0 0 778 129192 -8194 0
0 0 0 768 129960 -7426 0
0 0 0 774 130734 -6652 0
0 0 0 775 131509 -5877 0
0 0 0 786 132295 -5091 0
0 0 0 787 133082 -4304 0
0 0 0 771 133853 -3533 0
0 0 0 779 134632 -2754 0
8 1 S112 791 135423 -1963 0
8 1 S112 801 136224 -1162 0
8 1 S112 807 137031 -355 0
8 2 S112 775 137806 420 0
8 2 S112 765 138571 1185 0
8 2 S112 778 139349 1963 0
8 2 S112 785 140134 2748 0
8 2 S112 817 140951 3565 0
8 2 S112 826 141777 4391 0
8 2 S112 797 142574 5188 0
8 2 S112 805 143379 5993 0
8 2 S112 816 144195 6809 0
0 0 0 823 145018 -6857 0
0 0 0 812 145830 -6045 0
0 0 0 782 146612 -5263 0
0 0 0 777 147389 -4486 0
0 0 0 767 148156 -3719 0
0 0 0 748 148904 -2971 0
0 0 0 769 149673 -2202 0
9 1 S116 765 150438 -1437 0
9 1 S116 757 151195 -680 0
9 2 S116 768 151963 88 0
9 2 S116 798 152761 886 0
9 2 S116 839 153600 1725 0
9 2 S116 859 154459 2584 0
9 2 S116 828 155287 3412 0
9 2 S116 807 156094 4219 0
9 2 S116 805 156899 5024 0
9 2 S116 798 157697 5822 0
9 2 S116 795 158492 6617 0
0 0 0 766 159258 -13224 0
