T_0107
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
2121 720,75954738331 54,7900683448105 2089 722,673049305888 49,0688025857221

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 760 999 -16208 0
0 0 0 737 1736 -15471 0
0 0 0 706 2442 -14765 0
0 0 0 660 3102 -14105 0
0 0 0 629 3731 -13476 0
0 0 0 616 4347 -12860 0
0 0 0 635 4982 -12225 0
0 0 0 663 5645 -11562 0
0 0 0 644 6289 -10918 0
0 0 0 628 6917 -10290 0
0 0 0 621 7538 -9669 0
0 0 0 675 8213 -8994 0
0 0 0 780 8993 -8214 0
0 0 0 790 9783 -7424 0
0 0 0 779 10562 -6645 0
0 0 0 777 11339 -5868 0
0 0 0 800 12139 -5068 0
0 0 0 788 12927 -4280 0
0 0 0 751 13678 -3529 0
0 0 0 746 14424 -2783 0
0 0 0 755 15179 -2028 0
1 1 S112 757 15936 -1271 0
1 1 S112 746 16682 -525 0
1 2 S112 726 17408 201 0
1 2 S112 725 18133 926 0
1 2 S112 711 18844 1637 0
1 2 S112 730 19574 2367 0
1 2 S112 719 20293 3086 0
1 2 S112 689 20982 3775 0
1 2 S112 693 21675 4468 0
1 2 S112 732 22407 5200 0
1 2 S112 782 23189 5982 0
1 2 S112 804 23993 6786 0
0 0 0 762 24755 -11169 0
0 0 0 744 25499 -10425 0
0 0 0 765 26264 -9660 0
0 0 0 762 27026 -8898 0
0 0 0 711 27737 -8187 0
0 0 0 701 28438 -7486 0
0 0 0 719 29157 -6767 0
0 0 0 724 29881 -6043 0
0 0 0 708 30589 -5335 0
0 0 0 715 31304 -4620 0
0 0 0 721 32025 -3899 0
0 0 0 735 32760 -3164 0
0 0 0 701 33461 -2463 0
2 1 S102 731 34192 -1732 0
2 1 S102 771 34963 -961 0
2 1 S102 805 35768 -156 0
2 2 S102 792 36560 636 0
2 2 S102 759 37319 1395 0
2 2 S102 778 38097 2173 0
2 2 S102 772 38869 2945 0
2 2 S102 776 39645 3721 0
2 2 S102 769 40414 4490 0
2 2 S102 755 41169 5245 0
2 2 S102 772 41941 6017 0
2 2 S102 768 42709 6785 0
0 0 0 778 43487 -8983 0
0 0 0 757 44244 -8226 0
0 0 0 746 44990 -7480 0
0 0 0 768 45758 -6712 0
0 0 0 765 46523 -5947 0
0 0 0 763 47286 -5184 0
