T_0041
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
1771 849,240542066629 114,211844817668 1713 837,371278458844 96,0928298955165

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 746 1086 -14747 0
0 0 0 767 1853 -13980 0
0 0 0 756 2609 -13224 0
0 0 0 750 3359 -12474 0
0 0 0 759 4118 -11715 0
0 0 0 771 4889 -10944 0
0 0 0 779 5668 -10165 0
0 0 0 769 6437 -9396 0
0 0 0 786 7223 -8610 0
0 0 0 810 8033 -7800 0
0 0 0 801 8834 -6999 0
0 0 0 780 9614 -6219 0
0 0 0 743 10357 -5476 0
0 0 0 897 11254 -4579 0
0 0 0 805 12059 -3774 0
0 0 0 776 12835 -2998 0
0 0 0 776 13611 -2222 0
1 1 S112 774 14385 -1448 0
1 1 S112 897 15282 -551 0
1 2 S112 819 16101 268 0
1 2 S112 826 16927 1094 0
1 2 S112 880 17807 1974 0
1 2 S112 922 18729 2896 0
1 2 S112 914 19643 3810 0
1 2 S112 900 20543 4710 0
1 2 S112 732 21275 5442 0
1 2 S112 730 22005 6172 0
0 0 0 1091 23096 -12366 0
0 0 0 817 23913 -11549 0
0 0 0 795 24708 -10754 0
0 0 0 789 25497 -9965 0
0 0 0 784 26281 -9181 0
0 0 0 820 27101 -8361 0
0 0 0 848 27949 -7513 0
0 0 0 801 28750 -6712 0
0 0 0 846 29596 -5866 0
0 0 0 781 30377 -5085 0
0 0 0 953 31330 -4132 0
0 0 0 850 32180 -3282 0
0 0 0 837 33017 -2445 0
2 1 S102 764 33781 -1681 0
2 1 S102 786 34567 -895 0
2 1 S102 816 35383 -79 0
2 2 S102 859 36242 780 0
2 2 S102 743 36985 1523 0
2 2 S102 945 37930 2468 0
2 2 S102 856 38786 3324 0
2 2 S102 828 39614 4152 0
2 2 S102 818 40432 4970 0
2 2 S102 737 41169 5707 0
2 2 S102 987 42156 6694 0
0 0 0 853 43009 -8849 0
0 0 0 835 43844 -8014 0
0 0 0 852 44696 -7162 0
0 0 0 875 45571 -6287 0
0 0 0 862 46433 -5425 0
0 0 0 882 47315 -4543 0
0 0 0 748 48063 -3795 0
0 0 0 1021 49084 -2774 0
3 1 S116 835 49919 -1939 0
3 1 S116 842 50761 -1097 0
3 1 S116 838 51599 -259 0
3 2 S116 742 52341 483 0
3 2 S116 875 53216 1358 0
3 2 S116 824 54040 2182 0
3 2 S116 851 54891 3033 0
3 2 S116 842 55733 3875 0
3 2 S116 820 56553 4695 0
3 2 S116 833 57386 5528 0
3 2 S116 868 58254 6396 0
0 0 0 746 59000 -10895 0
0 0 0 933 59933 -9962 0
0 0 0 787 60720 -9175 0
0 0 0 739 61459 -8436 0
0 0 0 716 62175 -7720 0
0 0 0 739 62914 -6981 0
0 0 0 746 63660 -6235 0
0 0 0 778 64438 -5457 0
0 0 0 819 65257 -4638 0
0 0 0 822 66079 -3816 0
0 0 0 799 66878 -3017 0
0 0 0 830 67708 -2187 0
4 1 S106 831 68539 -1356 0
4 1 S106 795 69334 -561 0
4 2 S106 779 70113 218 0
4 2 S106 822 70935 1040 0
4 2 S106 773 71708 1813 0
4 2 S106 955 72663 2768 0
4 2 S106 760 73423 3528 0
4 2 S106 779 74202 4307 0
4 2 S106 793 74995 5100 0
4 2 S106 770 75765 5870 0
4 2 S106 842 76607 6712 0
0 0 0 814 77421 -6615 0
0 0 0 844 78265 -5771 0
0 0 0 866 79131 -4905 0
0 0 0 767 79898 -4138 0
0 0 0 925 80823 -3213 0
0 0 0 854 81677 -2359 0
5 1 S116 825 82502 -1534 0
5 1 S116 761 83263 -773 0
5 1 S116 699 83962 -74 0
5 2 S116 899 84861 825 0
5 2 S116 809 85670 1634 0
5 2 S116 784 86454 2418 0
5 2 S116 775 87229 3193 0
5 2 S116 754 87983 3947 0
5 2 S116 949 88932 4896 0
5 2 S116 856 89788 5752 0
5 2 S116 846 90634 6598 0
0 0 0 870 91504 -9210 0
0 0 0 761 92265 -8449 0
0 0 0 950 93215 -7499 0
0 0 0 807 94022 -6692 0
0 0 0 791 94813 -5901 0
0 0 0 775 95588 -5126 0
0 0 0 729 96317 -4397 0
