T_0109
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
1353 1105,22690317812 135,115870011402 1312 1117,97027439024 116,51179911514

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 1001 1854 -13926 0
0 0 0 1007 2861 -12919 0
0 0 0 1078 3939 -11841 0
0 0 0 930 4869 -10911 0
0 0 0 1010 5879 -9901 0
0 0 0 819 6698 -9082 0
0 0 0 813 7511 -8269 0
0 0 0 1124 8635 -7145 0
0 0 0 996 9631 -6149 0
0 0 0 1112 10743 -5037 0
0 0 0 1151 11894 -3886 0
0 0 0 1051 12945 -2835 0
1 1 S112 1047 13992 -1788 0
1 1 S112 1146 15138 -642 0
1 2 S112 1053 16191 411 0
1 2 S112 1012 17203 1423 0
1 2 S112 1112 18315 2535 0
1 2 S112 1101 19416 3636 0
1 2 S112 964 20380 4600 0
1 2 S112 1091 21471 5691 0
1 2 S112 1162 22633 6853 0
0 0 0 972 23605 -11091 0
0 0 0 1129 24734 -9962 0
0 0 0 1183 25917 -8779 0
0 0 0 1137 27054 -7642 0
0 0 0 1213 28267 -6429 0
0 0 0 1056 29323 -5373 0
0 0 0 1215 30538 -4158 0
0 0 0 1244 31782 -2914 0
2 1 S102 1100 32882 -1814 0
2 1 S102 1221 34103 -593 0
2 2 S102 1197 35300 604 0
2 2 S102 1201 36501 1805 0
2 2 S102 1255 37756 3060 0
2 2 S102 1114 38870 4174 0
2 2 S102 1207 40077 5381 0
2 2 S102 1227 41304 6608 0
0 0 0 1142 42446 -8364 0
0 0 0 1237 43683 -7127 0
0 0 0 1185 44868 -5942 0
0 0 0 1239 46107 -4703 0
0 0 0 1197 47304 -3506 0
0 0 0 1075 48379 -2431 0
3 1 S116 1294 49673 -1137 0
3 2 S116 1235 50908 98 0
3 2 S116 1136 52044 1234 0
3 2 S116 1272 53316 2506 0
3 2 S116 1158 54474 3664 0
3 2 S116 1145 55619 4809 0
3 2 S116 1261 56880 6070 0
0 0 0 1048 57928 -11317 0
0 0 0 996 58924 -10321 0
0 0 0 1234 60158 -9087 0
0 0 0 1159 61317 -7928 0
0 0 0 1090 62407 -6838 0
0 0 0 1195 63602 -5643 0
0 0 0 1192 64794 -4451 0
0 0 0 944 65738 -3507 0
0 0 0 1209 66947 -2298 0
4 1 S106 1246 68193 -1052 0
4 2 S106 1149 69342 97 0
4 2 S106 1217 70559 1314 0
4 2 S106 1255 71814 2569 0
4 2 S106 1142 72956 3711 0
4 2 S106 1116 74072 4827 0
4 2 S106 1215 75287 6042 0
0 0 0 1160 76447 -7188 0
0 0 0 1147 77594 -6041 0
0 0 0 1268 78862 -4773 0
0 0 0 1150 80012 -3623 0
0 0 0 1184 81196 -2439 0
5 1 S116 1242 82438 -1197 0
5 1 S116 1179 83617 -18 0
5 2 S116 1235 84852 1217 0
5 2 S116 1279 86131 2496 0
5 2 S116 1117 87248 3613 0
5 2 S116 1262 88510 4875 0
5 2 S116 1259 89769 6134 0
0 0 0 1072 90841 -9671 0
0 0 0 1259 92100 -8412 0
0 0 0 1191 93291 -7221 0
0 0 0 1147 94438 -6074 0
0 0 0 1233 95671 -4841 0
0 0 0 1109 96780 -3732 0
0 0 0 907 97687 -2825 0
6 1 S106 1034 98721 -1791 0
6 1 S106 1217 99938 -574 0
6 2 S106 1219 101157 645 0
6 2 S106 1240 102397 1885 0
6 2 S106 1277 103674 3162 0
6 2 S106 1243 104917 4405 0
6 2 S106 1178 106095 5583 0
6 2 S106 1290 107385 6873 0
0 0 0 1270 108655 -9214 0
0 0 0 1256 109911 -7958 0
0 0 0 1337 111248 -6621 0
0 0 0 1257 112505 -5364 0
0 0 0 1191 113696 -4173 0
0 0 0 1334 115030 -2839 0
7 1 S102 1251 116281 -1588 0
