T_0187
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
2011 771,090999502735 56,5725719238142 1996 770,753507014028 49,6835301586511

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 827 1118 -14745 0
0 0 0 791 1909 -13954 0
0 0 0 753 2662 -13201 0
0 0 0 734 3396 -12467 0
0 0 0 718 4114 -11749 0
0 0 0 715 4829 -11034 0
0 0 0 673 5502 -10361 0
0 0 0 713 6215 -9648 0
0 0 0 713 6928 -8935 0
0 0 0 733 7661 -8202 0
0 0 0 753 8414 -7449 0
0 0 0 768 9182 -6681 0
0 0 0 771 9953 -5910 0
0 0 0 766 10719 -5144 0
0 0 0 773 11492 -4371 0
0 0 0 782 12274 -3589 0
0 0 0 793 13067 -2796 0
1 1 S112 804 13871 -1992 0
1 1 S112 794 14665 -1198 0
1 1 S112 783 15448 -415 0
1 2 S112 763 16211 348 0
1 2 S112 775 16986 1123 0
1 2 S112 788 17774 1911 0
1 2 S112 792 18566 2703 0
1 2 S112 804 19370 3507 0
1 2 S112 808 20178 4315 0
1 2 S112 789 20967 5104 0
1 2 S112 792 21759 5896 0
1 2 S112 793 22552 6689 0
0 0 0 794 23346 -12129 0
0 0 0 809 24155 -11320 0
0 0 0 803 24958 -10517 0
0 0 0 775 25733 -9742 0
0 0 0 782 26515 -8960 0
0 0 0 767 27282 -8193 0
0 0 0 759 28041 -7434 0
0 0 0 757 28798 -6677 0
0 0 0 758 29556 -5919 0
0 0 0 739 30295 -5180 0
0 0 0 716 31011 -4464 0
0 0 0 718 31729 -3746 0
0 0 0 717 32446 -3029 0
0 0 0 726 33172 -2303 0
2 1 S102 737 33909 -1566 0
2 1 S102 705 34614 -861 0
2 1 S102 719 35333 -142 0
2 2 S102 729 36062 587 0
2 2 S102 750 36812 1337 0
2 2 S102 775 37587 2112 0
2 2 S102 799 38386 2911 0
2 2 S102 806 39192 3717 0
2 2 S102 798 39990 4515 0
2 2 S102 778 40768 5293 0
2 2 S102 773 41541 6066 0
2 2 S102 776 42317 6842 0
0 0 0 787 43104 -10193 0
0 0 0 788 43892 -9405 0
0 0 0 781 44673 -8624 0
0 0 0 762 45435 -7862 0
0 0 0 748 46183 -7114 0
0 0 0 747 46930 -6367 0
0 0 0 737 47667 -5630 0
0 0 0 741 48408 -4889 0
0 0 0 729 49137 -4160 0
0 0 0 695 49832 -3465 0
0 0 0 693 50525 -2772 0
0 0 0 688 51213 -2084 0
3 1 S116 700 51913 -1384 0
3 1 S116 719 52632 -665 0
