T_0112
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
1738 894,398158803222 64,230265788335 1710 896,812280701754 58,9774907011425

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 836 1416 -14527 0
0 0 0 776 2192 -13751 0
0 0 0 780 2972 -12971 0
0 0 0 866 3838 -12105 0
0 0 0 967 4805 -11138 0
0 0 0 978 5783 -10160 0
0 0 0 904 6687 -9256 0
0 0 0 944 7631 -8312 0
0 0 0 954 8585 -7358 0
0 0 0 875 9460 -6483 0
0 0 0 842 10302 -5641 0
0 0 0 891 11193 -4750 0
0 0 0 926 12119 -3824 0
0 0 0 926 13045 -2898 0
0 0 0 847 13892 -2051 0
1 1 S112 827 14719 -1224 0
1 1 S112 859 15578 -365 0
1 2 S112 933 16511 568 0
1 2 S112 948 17459 1516 0
1 2 S112 870 18329 2386 0
1 2 S112 922 19251 3308 0
1 2 S112 954 20205 4262 0
1 2 S112 950 21155 5212 0
1 2 S112 868 22023 6080 0
1 2 S112 876 22899 6956 0
0 0 0 904 23803 -11553 0
0 0 0 876 24679 -10677 0
0 0 0 841 25520 -9836 0
0 0 0 807 26327 -9029 0
0 0 0 852 27179 -8177 0
0 0 0 858 28037 -7319 0
0 0 0 838 28875 -6481 0
0 0 0 822 29697 -5659 0
0 0 0 879 30576 -4780 0
0 0 0 910 31486 -3870 0
0 0 0 906 32392 -2964 0
0 0 0 832 33224 -2132 0
2 1 S102 837 34061 -1295 0
2 1 S102 856 34917 -439 0
2 2 S102 881 35798 442 0
2 2 S102 838 36636 1280 0
2 2 S102 901 37537 2181 0
2 2 S102 921 38458 3102 0
2 2 S102 924 39382 4026 0
2 2 S102 855 40237 4881 0
2 2 S102 857 41094 5738 0
2 2 S102 917 42011 6655 0
0 0 0 950 42961 -10283 0
0 0 0 901 43862 -9382 0
0 0 0 845 44707 -8537 0
0 0 0 848 45555 -7689 0
0 0 0 851 46406 -6838 0
0 0 0 817 47223 -6021 0
0 0 0 885 48108 -5136 0
0 0 0 909 49017 -4227 0
0 0 0 882 49899 -3345 0
0 0 0 848 50747 -2497 0
3 1 S116 907 51654 -1590 0
3 1 S116 908 52562 -682 0
3 2 S116 858 53420 176 0
3 2 S116 816 54236 992 0
3 2 S116 851 55087 1843 0
3 2 S116 892 55979 2735 0
3 2 S116 902 56881 3637 0
3 2 S116 849 57730 4486 0
3 2 S116 851 58581 5337 0
3 2 S116 894 59475 6231 0
0 0 0 912 60387 -11873 0
0 0 0 838 61225 -11035 0
0 0 0 771 61996 -10264 0
0 0 0 757 62753 -9507 0
0 0 0 787 63540 -8720 0
0 0 0 831 64371 -7889 0
0 0 0 888 65259 -7001 0
0 0 0 873 66132 -6128 0
0 0 0 881 67013 -5247 0
0 0 0 888 67901 -4359 0
0 0 0 868 68769 -3491 0
0 0 0 853 69622 -2638 0
4 1 S106 892 70514 -1746 0
4 1 S106 930 71444 -816 0
4 2 S106 940 72384 124 0
4 2 S106 968 73352 1092 0
4 2 S106 926 74278 2018 0
4 2 S106 881 75159 2899 0
4 2 S106 899 76058 3798 0
4 2 S106 896 76954 4694 0
4 2 S106 859 77813 5553 0
4 2 S106 946 78759 6499 0
0 0 0 936 79695 -8066 0
0 0 0 850 80545 -7216 0
0 0 0 897 81442 -6319 0
0 0 0 855 82297 -5464 0
0 0 0 817 83114 -4647 0
0 0 0 857 83971 -3790 0
0 0 0 861 84832 -2929 0
0 0 0 819 85651 -2110 0
5 1 S116 826 86477 -1284 0
5 1 S116 868 87345 -416 0
5 2 S116 890 88235 474 0
5 2 S116 838 89073 1312 0
5 2 S116 808 89881 2120 0
5 2 S116 887 90768 3007 0
5 2 S116 918 91686 3925 0
5 2 S116 885 92571 4810 0
5 2 S116 862 93433 5672 0
5 2 S116 908 94341 6580 0
0 0 0 885 95226 -9743 0
0 0 0 800 96026 -8943 0
0 0 0 840 96866 -8103 0
0 0 0 832 97698 -7271 0
0 0 0 805 98503 -6466 0
0 0 0 862 99365 -5604 0
0 0 0 913 100278 -4691 0
0 0 0 911 101189 -3780 0
0 0 0 890 102079 -2890 0
6 1 S106 974 103053 -1916 0
6 1 S106 968 104021 -948 0
6 1 S106 881 104902 -67 0
6 2 S106 920 105822 853 0
6 2 S106 939 106761 1792 0
6 2 S106 897 107658 2689 0
