T_0105
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
1957 807,443536024527 174,762349606093 1955 806,975447570332 174,237815539601

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 740 1026 -14947 0
0 0 0 809 1835 -14138 0
0 0 0 838 2673 -13300 0
0 0 0 801 3474 -12499 0
0 0 0 758 4232 -11741 0
0 0 0 440 4672 -11301 0
0 0 0 1012 5684 -10289 0
0 0 0 702 6386 -9587 0
0 0 0 737 7123 -8850 0
0 0 0 748 7871 -8102 0
0 0 0 710 8581 -7392 0
0 0 0 746 9327 -6646 0
0 0 0 819 10146 -5827 0
0 0 0 862 11008 -4965 0
0 0 0 833 11841 -4132 0
0 0 0 767 12608 -3365 0
0 0 0 434 13042 -2931 0
1 1 S112 1142 14184 -1789 0
1 1 S112 771 14955 -1018 0
1 1 S112 757 15712 -261 0
1 2 S112 717 16429 456 0
1 2 S112 501 16930 957 0
1 2 S112 1020 17950 1977 0
1 2 S112 757 18707 2734 0
1 2 S112 832 19539 3566 0
1 2 S112 880 20419 4446 0
1 2 S112 446 20865 4892 0
1 2 S112 1152 22017 6044 0
1 2 S112 755 22772 6799 0
0 0 0 781 23553 -12364 0
0 0 0 792 24345 -11572 0
0 0 0 804 25149 -10768 0
0 0 0 831 25980 -9937 0
0 0 0 893 26873 -9044 0
0 0 0 492 27365 -8552 0
0 0 0 1135 28500 -7417 0
0 0 0 719 29219 -6698 0
0 0 0 694 29913 -6004 0
0 0 0 722 30635 -5282 0
0 0 0 779 31414 -4503 0
0 0 0 845 32259 -3658 0
0 0 0 812 33071 -2846 0
0 0 0 827 33898 -2019 0
2 1 S102 888 34786 -1131 0
2 1 S102 954 35740 -177 0
2 2 S102 464 36204 287 0
2 2 S102 1189 37393 1476 0
2 2 S102 812 38205 2288 0
2 2 S102 780 38985 3068 0
2 2 S102 793 39778 3861 0
2 2 S102 799 40577 4660 0
2 2 S102 840 41417 5500 0
2 2 S102 904 42321 6404 0
0 0 0 882 43203 -10171 0
0 0 0 822 44025 -9349 0
0 0 0 788 44813 -8561 0
0 0 0 910 45723 -7651 0
0 0 0 895 46618 -6756 0
0 0 0 822 47440 -5934 0
0 0 0 455 47895 -5479 0
0 0 0 1079 48974 -4400 0
0 0 0 715 49689 -3685 0
0 0 0 706 50395 -2979 0
0 0 0 741 51136 -2238 0
3 1 S116 763 51899 -1475 0
3 1 S116 776 52675 -699 0
3 2 S116 852 53527 153 0
3 2 S116 881 54408 1034 0
3 2 S116 889 55297 1923 0
3 2 S116 833 56130 2756 0
3 2 S116 439 56569 3195 0
3 2 S116 1183 57752 4378 0
3 2 S116 807 58559 5185 0
3 2 S116 737 59296 5922 0
3 2 S116 691 59987 6613 0
0 0 0 665 60652 -12036 0
0 0 0 685 61337 -11351 0
0 0 0 802 62139 -10549 0
0 0 0 1006 63145 -9543 0
0 0 0 962 64107 -8581 0
0 0 0 885 64992 -7696 0
0 0 0 846 65838 -6850 0
0 0 0 774 66612 -6076 0
0 0 0 725 67337 -5351 0
0 0 0 724 68061 -4627 0
0 0 0 766 68827 -3861 0
0 0 0 811 69638 -3050 0
0 0 0 850 70488 -2200 0
4 1 S106 850 71338 -1350 0
4 1 S106 846 72184 -504 0
4 2 S106 821 73005 317 0
4 2 S106 455 73460 772 0
4 2 S106 1162 74622 1934 0
4 2 S106 779 75401 2713 0
4 2 S106 731 76132 3444 0
4 2 S106 735 76867 4179 0
4 2 S106 786 77653 4965 0
4 2 S106 869 78522 5834 0
4 2 S106 909 79431 6743 0
0 0 0 937 80368 -6892 0
0 0 0 915 81283 -5977 0
0 0 0 874 82157 -5103 0
0 0 0 451 82608 -4652 0
0 0 0 1170 83778 -3482 0
0 0 0 737 84515 -2745 0
0 0 0 704 85219 -2041 0
5 1 S116 724 85943 -1317 0
5 1 S116 479 86422 -838 0
5 2 S116 1147 87569 309 0
5 2 S116 755 88324 1064 0
5 2 S116 733 89057 1797 0
5 2 S116 790 89847 2587 0
5 2 S116 885 90732 3472 0
5 2 S116 934 91666 4406 0
5 2 S116 940 92606 5346 0
5 2 S116 465 93071 5811 0
5 2 S116 1209 94280 7020 0
0 0 0 786 95066 -9867 0
