T_0006
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
2238 696,561662198391 49,0781764893267 2201 696,586551567469 45,8865256782395

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 761 1204 -17998 0
0 0 0 719 1923 -17279 0
0 0 0 697 2620 -16582 0
0 0 0 691 3311 -15891 0
0 0 0 671 3982 -15220 0
0 0 0 671 4653 -14549 0
0 0 0 670 5323 -13879 0
0 0 0 676 5999 -13203 0
0 0 0 677 6676 -12526 0
0 0 0 651 7327 -11875 0
0 0 0 609 7936 -11266 0
0 0 0 608 8544 -10658 0
0 0 0 627 9171 -10031 0
0 0 0 730 9901 -9301 0
0 0 0 807 10708 -8494 0
0 0 0 836 11544 -7658 1
0 0 0 809 12353 -6849 0
0 0 0 765 13118 -6084 0
0 0 0 765 13883 -5319 0
0 0 0 765 14648 -4554 0
0 0 0 768 15416 -3786 0
0 0 0 769 16185 -3017 0
0 0 0 803 16988 -2214 0
1 1 S112 756 17744 -1458 0
1 1 S112 708 18452 -750 0
1 1 S112 708 19160 -42 0
1 2 S112 721 19881 679 0
1 2 S112 697 20578 1376 0
1 2 S112 678 21256 2054 0
1 2 S112 663 21919 2717 0
1 2 S112 683 22602 3400 0
1 2 S112 724 23326 4124 0
1 2 S112 775 24101 4899 0
1 2 S112 763 24864 5662 0
1 2 S112 732 25596 6394 0
0 0 0 745 26341 -11429 0
0 0 0 760 27101 -10669 0
0 0 0 731 27832 -9938 0
0 0 0 705 28537 -9233 0
0 0 0 709 29246 -8524 0
0 0 0 710 29956 -7814 0
0 0 0 720 30676 -7094 0
0 0 0 707 31383 -6387 0
0 0 0 675 32058 -5712 0
0 0 0 666 32724 -5046 0
0 0 0 675 33399 -4371 0
0 0 0 687 34086 -3684 0
0 0 0 673 34759 -3011 0
0 0 0 665 35424 -2346 0
2 1 S102 669 36093 -1677 0
2 1 S102 662 36755 -1015 0
2 1 S102 673 37428 -342 0
2 2 S102 667 38095 325 0
2 2 S102 659 38754 984 0
2 2 S102 668 39422 1652 0
2 2 S102 688 40110 2340 0
2 2 S102 703 40813 3043 0
2 2 S102 703 41516 3746 0
2 2 S102 696 42212 4442 0
2 2 S102 695 42907 5137 0
2 2 S102 707 43614 5844 0
2 2 S102 712 44326 6556 0
0 0 0 729 45055 -9111 0
0 0 0 715 45770 -8396 0
0 0 0 709 46479 -7687 0
0 0 0 738 47217 -6949 0
0 0 0 704 47921 -6245 0
0 0 0 700 48621 -5545 0
0 0 0 680 49301 -4865 0
0 0 0 662 49963 -4203 0
0 0 0 670 50633 -3533 0
0 0 0 679 51312 -2854 0
0 0 0 685 51997 -2169 0
3 1 S116 712 52709 -1457 0
3 1 S116 689 53398 -768 0
3 1 S116 682 54080 -86 0
3 2 S116 690 54770 604 0
3 2 S116 689 55459 1293 0
3 2 S116 708 56167 2001 0
3 2 S116 706 56873 2707 0
3 2 S116 715 57588 3422 0
3 2 S116 723 58311 4145 0
3 2 S116 721 59032 4866 0
3 2 S116 716 59748 5582 0
3 2 S116 711 60459 6293 0
