T_0052
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
2010 796,180099502488 84,3015127341635 1971 790,131405377981 72,6605673468352

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 841 1154 -13417 0
0 0 0 769 1923 -12648 0
0 0 0 737 2660 -11911 0
0 0 0 724 3384 -11187 0
0 0 0 772 4156 -10415 0
0 0 0 871 5027 -9544 0
0 0 0 829 5856 -8715 0
0 0 0 779 6635 -7936 0
0 0 0 730 7365 -7206 0
0 0 0 738 8103 -6468 0
0 0 0 844 8947 -5624 0
0 0 0 1226 10173 -4398 1
0 0 0 1121 11294 -3277 1
0 0 0 865 12159 -2412 0
1 1 S112 819 12978 -1593 0
1 1 S112 876 13854 -717 0
1 2 S112 881 14735 164 0
1 2 S112 826 15561 990 0
1 2 S112 904 16465 1894 0
1 2 S112 1091 17556 2985 1
1 2 S112 1056 18612 4041 1
1 2 S112 881 19493 4922 0
1 2 S112 906 20399 5828 0
1 2 S112 956 21355 6784 0
0 0 0 885 22240 -11081 0
0 0 0 846 23086 -10235 0
0 0 0 917 24003 -9318 0
0 0 0 961 24964 -8357 0
0 0 0 816 25780 -7541 0
0 0 0 826 26606 -6715 0
0 0 0 946 27552 -5769 0
0 0 0 966 28518 -4803 0
0 0 0 913 29431 -3890 0
0 0 0 865 30296 -3025 0
0 0 0 935 31231 -2090 0
2 1 S102 891 32122 -1199 0
2 1 S102 832 32954 -367 0
2 2 S102 880 33834 513 0
2 2 S102 904 34738 1417 0
2 2 S102 854 35592 2271 0
2 2 S102 760 36352 3031 0
2 2 S102 804 37156 3835 0
2 2 S102 814 37970 4649 0
2 2 S102 883 38853 5532 0
2 2 S102 876 39729 6408 0
0 0 0 828 40557 -8232 0
0 0 0 859 41416 -7373 0
0 0 0 952 42368 -6421 0
0 0 0 864 43232 -5557 0
0 0 0 817 44049 -4740 0
0 0 0 873 44922 -3867 0
0 0 0 935 45857 -2932 0
0 0 0 888 46745 -2044 0
3 1 S116 816 47561 -1228 0
3 1 S116 884 48445 -344 0
3 2 S116 954 49399 610 0
3 2 S116 919 50318 1529 0
3 2 S116 903 51221 2432 0
3 2 S116 967 52188 3399 0
3 2 S116 961 53149 4360 0
3 2 S116 836 53985 5196 0
3 2 S116 899 54884 6095 0
0 0 0 960 55844 -11562 0
