T_0130
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
1314 1212,52054794521 81,2663197984957 1286 1219,26516329705 67,552017764585

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 1205 1679 -15071 0
0 0 0 1145 2824 -13926 0
0 0 0 1188 4012 -12738 0
0 0 0 1192 5204 -11546 0
0 0 0 1147 6351 -10399 0
0 0 0 1191 7542 -9208 0
0 0 0 1110 8652 -8098 0
0 0 0 1144 9796 -6954 0
0 0 0 1146 10942 -5808 0
0 0 0 1067 12009 -4741 0
0 0 0 1141 13150 -3600 0
0 0 0 1053 14203 -2547 0
1 1 S112 1147 15350 -1400 0
1 1 S112 1126 16476 -274 0
1 2 S112 1193 17669 919 0
1 2 S112 1236 18905 2155 0
1 2 S112 1117 20022 3272 0
1 2 S112 1193 21215 4465 0
1 2 S112 1102 22317 5567 0
1 2 S112 1180 23497 6747 0
0 0 0 1176 24673 -10777 0
0 0 0 1094 25767 -9683 0
0 0 0 1106 26873 -8577 0
0 0 0 974 27847 -7603 1
0 0 0 1183 29030 -6420 0
0 0 0 1088 30118 -5332 0
0 0 0 1236 31354 -4096 0
0 0 0 1143 32497 -2953 0
2 1 S102 1160 33657 -1793 0
2 1 S102 1160 34817 -633 0
2 2 S102 1136 35953 503 0
2 2 S102 1202 37155 1705 0
2 2 S102 1098 38253 2803 0
2 2 S102 1237 39490 4040 0
2 2 S102 1120 40610 5160 0
2 2 S102 1221 41831 6381 0
0 0 0 1184 43015 -9047 0
0 0 0 1240 44255 -7807 0
0 0 0 1190 45445 -6617 0
0 0 0 1111 46556 -5506 0
0 0 0 1252 47808 -4254 0
0 0 0 1116 48924 -3138 0
3 1 S116 1232 50156 -1906 0
3 1 S116 1132 51288 -774 0
3 2 S116 1277 52565 503 0
3 2 S116 1278 53843 1781 0
3 2 S116 1241 55084 3022 0
3 2 S116 1262 56346 4284 0
3 2 S116 1162 57508 5446 0
3 2 S116 1247 58755 6693 0
0 0 0 1217 59972 -10956 0
0 0 0 1226 61198 -9730 0
0 0 0 1200 62398 -8530 0
0 0 0 1079 63477 -7451 0
0 0 0 1236 64713 -6215 0
0 0 0 1217 65930 -4998 0
0 0 0 1302 67232 -3696 0
0 0 0 1179 68411 -2517 0
4 1 S106 1280 69691 -1237 0
4 1 S106 1214 70905 -23 0
4 2 S106 1278 72183 1255 0
4 2 S106 1231 73414 2486 0
4 2 S106 1268 74682 3754 0
4 2 S106 1279 75961 5033 0
4 2 S106 1254 77215 6287 0
0 0 0 1277 78492 -7274 0
0 0 0 1281 79773 -5993 0
0 0 0 1242 81015 -4751 0
0 0 0 1127 82142 -3624 0
0 0 0 1244 83386 -2380 0
5 1 S116 1119 84505 -1261 0
5 2 S116 1299 85804 38 0
5 2 S116 1204 87008 1242 0
5 2 S116 1321 88329 2563 0
5 2 S116 1247 89576 3810 0
5 2 S116 1273 90849 5083 0
5 2 S116 1274 92123 6357 0
0 0 0 1250 93373 -10927 0
0 0 0 1236 94609 -9691 0
0 0 0 1145 95754 -8546 0
0 0 0 1245 96999 -7301 0
0 0 0 1070 98069 -6231 0
0 0 0 1165 99234 -5066 0
0 0 0 1223 100457 -3843 0
0 0 0 1221 101678 -2622 0
6 1 S106 1272 102950 -1350 0
6 1 S106 1180 104130 -170 0
6 2 S106 1255 105385 1085 0
6 2 S106 1142 106527 2227 0
6 2 S106 1279 107806 3506 0
6 2 S106 1207 109013 4713 0
6 2 S106 1287 110300 6000 0
0 0 0 1287 111587 -12027 0
0 0 0 1290 112877 -10737 0
0 0 0 1312 114189 -9425 0
0 0 0 1226 115415 -8199 0
0 0 0 1294 116709 -6905 0
0 0 0 1188 117897 -5717 0
0 0 0 1309 119206 -4408 0
0 0 0 1218 120424 -3190 0
7 1 S102 1275 121699 -1915 0
7 1 S102 1172 122871 -743 0
7 2 S102 1286 124157 543 0
7 2 S102 1264 125421 1807 0
7 2 S102 1296 126717 3103 0
7 2 S102 1284 128001 4387 0
7 2 S102 1259 129260 5646 0
7 2 S102 1275 130535 6921 0
0 0 0 1210 131745 -8829 0
0 0 0 1213 132958 -7616 0
0 0 0 1089 134047 -6527 0
0 0 0 1183 135230 -5344 0
0 0 0 1143 136373 -4201 0
0 0 0 1215 137588 -2986 0
8 1 S112 1263 138851 -1723 0
8 1 S112 1260 140111 -463 0
8 2 S112 1277 141388 814 0
8 2 S112 1165 142553 1979 0
8 2 S112 1236 143789 3215 0
8 2 S112 1151 144940 4366 0
8 2 S112 1264 146204 5630 0
8 2 S112 1271 147475 6901 0
0 0 0 1298 148773 -7153 0
0 0 0 1302 150075 -5851 0
0 0 0 1217 151292 -4634 0
0 0 0 1248 152540 -3386 0
0 0 0 1156 153696 -2230 0
9 1 S116 1223 154919 -1007 0
9 2 S116 1098 156017 91 0
9 2 S116 1223 157240 1314 0
9 2 S116 1168 158408 2482 0
9 2 S116 1241 159649 3723 0
9 2 S116 1244 160893 4967 0
