P_0009
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
2009 757,197610751618 50,6216462591435 1971 759,163876204972 46,6950053734961

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 729 1135 -14917 0
0 0 0 734 1869 -14183 0
0 0 0 735 2604 -13448 0
0 0 0 708 3312 -12740 0
0 0 0 682 3994 -12058 0
0 0 0 662 4656 -11396 0
0 0 0 660 5316 -10736 0
0 0 0 692 6008 -10044 0
0 0 0 754 6762 -9290 0
0 0 0 795 7557 -8495 0
0 0 0 859 8416 -7636 0
0 0 0 868 9284 -6768 0
0 0 0 836 10120 -5932 0
0 0 0 805 10925 -5127 0
0 0 0 807 11732 -4320 0
0 0 0 816 12548 -3504 0
0 0 0 814 13362 -2690 0
1 1 S112 753 14115 -1937 0
1 1 S112 758 14873 -1179 0
1 1 S112 771 15644 -408 0
1 2 S112 818 16462 410 0
1 2 S112 830 17292 1240 0
1 2 S112 811 18103 2051 0
1 2 S112 759 18862 2810 0
1 2 S112 774 19636 3584 0
1 2 S112 792 20428 4376 0
1 2 S112 809 21237 5185 0
1 2 S112 823 22060 6008 0
1 2 S112 784 22844 6792 0
0 0 0 738 23582 -10706 0
0 0 0 737 24319 -9969 0
0 0 0 742 25061 -9227 0
0 0 0 739 25800 -8488 0
0 0 0 752 26552 -7736 0
0 0 0 731 27283 -7005 0
0 0 0 746 28029 -6259 0
0 0 0 786 28815 -5473 0
0 0 0 816 29631 -4657 0
0 0 0 840 30471 -3817 0
0 0 0 847 31318 -2970 0
0 0 0 836 32154 -2134 0
2 1 S102 790 32944 -1344 0
2 1 S102 754 33698 -590 0
2 2 S102 761 34459 171 0
2 2 S102 779 35238 950 0
2 2 S102 804 36042 1754 0
2 2 S102 808 36850 2562 0
2 2 S102 799 37649 3361 0
2 2 S102 751 38400 4112 0
2 2 S102 755 39155 4867 0
2 2 S102 786 39941 5653 0
2 2 S102 809 40750 6462 0
0 0 0 828 41578 -10084 0
0 0 0 799 42377 -9285 0
0 0 0 730 43107 -8555 0
0 0 0 724 43831 -7831 0
0 0 0 736 44567 -7095 0
0 0 0 748 45315 -6347 0
0 0 0 769 46084 -5578 0
0 0 0 734 46818 -4844 0
0 0 0 733 47551 -4111 0
