T_0007
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
1799 879,04891606448 56,2176847993321 1776 879,564189189189 53,4631225899012

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 849 1347 -15301 0
0 0 0 877 2224 -14424 0
0 0 0 872 3096 -13552 0
0 0 0 854 3950 -12698 0
0 0 0 896 4846 -11802 0
0 0 0 885 5731 -10917 0
0 0 0 854 6585 -10063 0
0 0 0 916 7501 -9147 0
0 0 0 887 8388 -8260 0
0 0 0 911 9299 -7349 0
0 0 0 957 10256 -6392 0
0 0 0 926 11182 -5466 0
0 0 0 947 12129 -4519 0
0 0 0 911 13040 -3608 0
0 0 0 878 13918 -2730 0
1 1 S112 916 14834 -1814 0
1 1 S112 931 15765 -883 0
1 2 S112 928 16693 45 0
1 2 S112 944 17637 989 0
1 2 S112 967 18604 1956 0
1 2 S112 924 19528 2880 0
1 2 S112 910 20438 3790 0
1 2 S112 936 21374 4726 0
1 2 S112 932 22306 5658 0
1 2 S112 878 23184 6536 0
0 0 0 894 24078 -11768 0
0 0 0 903 24981 -10865 0
0 0 0 898 25879 -9967 0
0 0 0 846 26725 -9121 0
0 0 0 879 27604 -8242 0
0 0 0 881 28485 -7361 0
0 0 0 832 29317 -6529 0
0 0 0 880 30197 -5649 0
0 0 0 833 31030 -4816 0
0 0 0 834 31864 -3982 0
0 0 0 838 32702 -3144 0
0 0 0 827 33529 -2317 0
2 1 S102 790 34319 -1527 0
2 1 S102 827 35146 -700 0
2 2 S102 851 35997 151 0
2 2 S102 817 36814 968 0
2 2 S102 870 37684 1838 0
2 2 S102 868 38552 2706 0
2 2 S102 836 39388 3542 0
2 2 S102 852 40240 4394 0
2 2 S102 887 41127 5281 0
2 2 S102 894 42021 6175 0
2 2 S102 844 42865 7019 0
0 0 0 908 43773 -9497 0
0 0 0 933 44706 -8564 0
0 0 0 883 45589 -7681 0
0 0 0 900 46489 -6781 0
0 0 0 898 47387 -5883 0
0 0 0 834 48221 -5049 0
0 0 0 777 48998 -4272 0
0 0 0 741 49739 -3531 0
0 0 0 720 50459 -2811 1
0 0 0 718 51177 -2093 1
3 1 S116 720 51897 -1373 1
3 1 S116 783 52680 -590 0
3 2 S116 857 53537 267 0
3 2 S116 883 54420 1150 0
