T_0159
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
2447 668,545565999183 130,870084490188 2427 659,909353110836 39,3882624751259

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 630 865 -14800 0
0 0 0 622 1487 -14178 0
0 0 0 609 2096 -13569 0
0 0 0 596 2692 -12973 0
0 0 0 596 3288 -12377 0
0 0 0 602 3890 -11775 0
0 0 0 610 4500 -11165 0
0 0 0 620 5120 -10545 0
0 0 0 652 5772 -9893 0
0 0 0 655 6427 -9238 0
0 0 0 652 7079 -8586 0
0 0 0 646 7725 -7940 0
0 0 0 653 8378 -7287 0
0 0 0 630 9008 -6657 0
0 0 0 623 9631 -6034 0
0 0 0 624 10255 -5410 0
0 0 0 644 10899 -4766 0
0 0 0 659 11558 -4107 0
0 0 0 660 12218 -3447 0
0 0 0 652 12870 -2795 0
0 0 0 644 13514 -2151 0
1 1 S112 619 14133 -1532 0
1 1 S112 628 14761 -904 0
1 1 S112 634 15395 -270 0
1 2 S112 659 16054 389 0
1 2 S112 670 16724 1059 0
1 2 S112 668 17392 1727 0
1 2 S112 655 18047 2382 0
1 2 S112 651 18698 3033 0
1 2 S112 801 19499 3834 0
1 2 S112 500 19999 4334 0
1 2 S112 696 20695 5030 0
1 2 S112 682 21377 5712 0
1 2 S112 653 22030 6365 0
1 2 S112 649 22679 7014 0
0 0 0 677 23356 -11407 0
0 0 0 690 24046 -10717 0
0 0 0 680 24726 -10037 0
0 0 0 673 25399 -9364 0
0 0 0 661 26060 -8703 0
0 0 0 655 26715 -8048 0
0 0 0 662 27377 -7386 0
0 0 0 663 28040 -6723 0
0 0 0 653 28693 -6070 0
0 0 0 659 29352 -5411 0
0 0 0 679 30031 -4732 0
0 0 0 709 30740 -4023 0
0 0 0 730 31470 -3293 0
0 0 0 708 32178 -2585 0
2 1 S102 707 32885 -1878 0
2 1 S102 688 33573 -1190 0
2 1 S102 724 34297 -466 0
2 2 S102 716 35013 250 0
2 2 S102 694 35707 944 0
2 2 S102 662 36369 1606 0
2 2 S102 661 37030 2267 0
2 2 S102 656 37686 2923 0
2 2 S102 670 38356 3593 0
2 2 S102 678 39034 4271 0
2 2 S102 677 39711 4948 0
2 2 S102 680 40391 5628 0
2 2 S102 726 41117 6354 0
0 0 0 724 41841 -10611 0
0 0 0 731 42572 -9880 0
0 0 0 687 43259 -9193 0
0 0 0 683 43942 -8510 0
0 0 0 671 44613 -7839 0
0 0 0 685 45298 -7154 0
0 0 0 672 45970 -6482 0
0 0 0 665 46635 -5817 0
0 0 0 651 47286 -5166 0
0 0 0 647 47933 -4519 0
0 0 0 660 48593 -3859 0
0 0 0 669 49262 -3190 0
0 0 0 705 49967 -2485 0
3 1 S116 708 50675 -1777 0
3 1 S116 699 51374 -1078 0
3 1 S116 700 52074 -378 0
3 2 S116 704 52778 326 0
3 2 S116 715 53493 1041 0
3 2 S116 696 54189 1737 0
3 2 S116 669 54858 2406 0
3 2 S116 641 55499 3047 0
3 2 S116 654 56153 3701 0
3 2 S116 647 56800 4348 0
3 2 S116 656 57456 5004 0
3 2 S116 673 58129 5677 0
3 2 S116 663 58792 6340 0
3 2 S116 663 59455 7003 0
0 0 0 672 60127 -11788 0
0 0 0 675 60802 -11113 0
0 0 0 666 61468 -10447 0
0 0 0 634 62102 -9813 0
0 0 0 638 62740 -9175 0
0 0 0 645 63385 -8530 0
0 0 0 621 64006 -7909 0
0 0 0 613 64619 -7296 0
0 0 0 594 65213 -6702 0
0 0 0 581 65794 -6121 0
0 0 0 589 66383 -5532 0
0 0 0 619 67002 -4913 0
0 0 0 663 67665 -4250 0
0 0 0 707 68372 -3543 0
0 0 0 717 69089 -2826 0
0 0 0 689 69778 -2137 0
4 1 S106 696 70474 -1441 0
4 1 S106 701 71175 -740 0
4 1 S106 730 71905 -10 0
4 2 S106 726 72631 716 0
4 2 S106 720 73351 1436 0
4 2 S106 668 74019 2104 0
4 2 S106 658 74677 2762 0
4 2 S106 646 75323 3408 0
4 2 S106 654 75977 4062 0
4 2 S106 666 76643 4728 0
4 2 S106 655 77298 5383 0
4 2 S106 679 77977 6062 0
4 2 S106 683 78660 6745 0
0 0 0 709 79369 -6920 0
0 0 0 744 80113 -6176 0
0 0 0 698 80811 -5478 0
0 0 0 704 81515 -4774 0
