T_0078
BeatCount Mean SD BeatCountNoOutliers MeanNoOutliers SDNoOutliers
2180 766,685321100917 49,3327303030492 2143 767,252916472235 45,5730568396944

Trial TrialStatus Trialtype IBI AbsPosition RelPosition Outlier
0 0 0 699 1301 -15558 0
0 0 0 699 2000 -14859 0
0 0 0 717 2717 -14142 0
0 0 0 751 3468 -13391 0
0 0 0 752 4220 -12639 0
0 0 0 721 4941 -11918 0
0 0 0 765 5706 -11153 0
0 0 0 803 6509 -10350 0
0 0 0 790 7299 -9560 0
0 0 0 797 8096 -8763 0
0 0 0 776 8872 -7987 0
0 0 0 737 9609 -7250 0
0 0 0 724 10333 -6526 0
0 0 0 742 11075 -5784 0
0 0 0 758 11833 -5026 0
0 0 0 792 12625 -4234 0
0 0 0 794 13419 -3440 0
0 0 0 777 14196 -2663 0
1 1 S112 816 15012 -1847 0
1 1 S112 830 15842 -1017 0
1 1 S112 823 16665 -194 0
1 2 S112 774 17439 580 0
1 2 S112 792 18231 1372 0
1 2 S112 789 19020 2161 0
1 2 S112 790 19810 2951 0
1 2 S112 750 20560 3701 0
1 2 S112 723 21283 4424 0
1 2 S112 724 22007 5148 0
1 2 S112 740 22747 5888 0
1 2 S112 782 23529 6670 0
0 0 0 834 24363 -10982 0
0 0 0 844 25207 -10138 0
0 0 0 829 26036 -9309 0
0 0 0 813 26849 -8496 0
0 0 0 779 27628 -7717 0
0 0 0 749 28377 -6968 0
0 0 0 742 29119 -6226 0
0 0 0 754 29873 -5472 0
0 0 0 743 30616 -4729 0
0 0 0 726 31342 -4003 0
0 0 0 712 32054 -3291 0
0 0 0 729 32783 -2562 0
2 1 S102 745 33528 -1817 0
2 1 S102 769 34297 -1048 0
2 1 S102 744 35041 -304 0
2 2 S102 729 35770 425 0
2 2 S102 759 36529 1184 0
2 2 S102 791 37320 1975 0
2 2 S102 812 38132 2787 0
2 2 S102 808 38940 3595 0
2 2 S102 771 39711 4366 0
2 2 S102 789 40500 5155 0
2 2 S102 790 41290 5945 0
2 2 S102 783 42073 6728 0
0 0 0 750 42823 -8072 0
0 0 0 751 43574 -7321 0
0 0 0 750 44324 -6571 0
0 0 0 726 45050 -5845 0
0 0 0 702 45752 -5143 0
0 0 0 702 46454 -4441 0
0 0 0 718 47172 -3723 0
0 0 0 741 47913 -2982 0
0 0 0 774 48687 -2208 0
3 1 S116 767 49454 -1441 0
3 1 S116 812 50266 -629 0
3 2 S116 816 51082 187 0
3 2 S116 810 51892 997 0
3 2 S116 775 52667 1772 0
3 2 S116 802 53469 2574 0
3 2 S116 804 54273 3378 0
3 2 S116 791 55064 4169 0
3 2 S116 769 55833 4938 0
3 2 S116 785 56618 5723 0
3 2 S116 797 57415 6520 0
0 0 0 810 58225 -10525 0
0 0 0 783 59008 -9742 0
0 0 0 806 59814 -8936 0
0 0 0 783 60597 -8153 0
0 0 0 782 61379 -7371 0
0 0 0 758 62137 -6613 0
0 0 0 770 62907 -5843 0
0 0 0 770 63677 -5073 0
0 0 0 772 64449 -4301 0
0 0 0 747 65196 -3554 0
0 0 0 751 65947 -2803 0
0 0 0 790 66737 -2013 0
4 1 S106 811 67548 -1202 0
4 1 S106 835 68383 -367 0
4 2 S106 795 69178 428 0
4 2 S106 799 69977 1227 0
4 2 S106 800 70777 2027 0
4 2 S106 802 71579 2829 0
4 2 S106 759 72338 3588 0
4 2 S106 766 73104 4354 0
4 2 S106 784 73888 5138 0
4 2 S106 784 74672 5922 0
4 2 S106 769 75441 6691 0
0 0 0 777 76218 -6342 0
0 0 0 813 77031 -5529 0
0 0 0 817 77848 -4712 0
0 0 0 783 78631 -3929 0
0 0 0 745 79376 -3184 0
0 0 0 755 80131 -2429 0
5 1 S116 768 80899 -1661 0
5 1 S116 781 81680 -880 0
5 1 S116 756 82436 -124 0
5 2 S116 762 83198 638 0
5 2 S116 780 83978 1418 0
5 2 S116 804 84782 2222 0
5 2 S116 814 85596 3036 0
5 2 S116 779 86375 3815 0
5 2 S116 792 87167 4607 0
5 2 S116 805 87972 5412 0
5 2 S116 796 88768 6208 0
5 2 S116 772 89540 6980 0
0 0 0 775 90315 -7846 0
0 0 0 788 91103 -7058 0
0 0 0 782 91885 -6276 0
0 0 0 781 92666 -5495 0
0 0 0 749 93415 -4746 0
0 0 0 769 94184 -3977 0
0 0 0 781 94965 -3196 0
0 0 0 804 95769 -2392 0
6 1 S106 775 96544 -1617 0
6 1 S106 754 97298 -863 0
6 1 S106 766 98064 -97 0
6 2 S106 785 98849 688 0
6 2 S106 797 99646 1485 0
6 2 S106 787 100433 2272 0
6 2 S106 767 101200 3039 0
6 2 S106 800 102000 3839 0
6 2 S106 811 102811 4650 0
6 2 S106 816 103627 5466 0
6 2 S106 779 104406 6245 0
0 0 0 789 105195 -10058 0
0 0 0 799 105994 -9259 0
0 0 0 795 106789 -8464 0
0 0 0 751 107540 -7713 0
0 0 0 746 108286 -6967 0
0 0 0 755 109041 -6212 0
0 0 0 759 109800 -5453 0
0 0 0 766 110566 -4687 0
0 0 0 748 111314 -3939 0
0 0 0 761 112075 -3178 0
0 0 0 784 112859 -2394 0
7 1 S102 775 113634 -1619 0
7 1 S102 795 114429 -824 0
7 1 S102 762 115191 -62 0
7 2 S102 769 115960 707 0
7 2 S102 801 116761 1508 0
7 2 S102 797 117558 2305 0
7 2 S102 775 118333 3080 0
7 2 S102 772 119105 3852 0
7 2 S102 777 119882 4629 0
7 2 S102 772 120654 5401 0
7 2 S102 746 121400 6147 0
7 2 S102 743 122143 6890 0
0 0 0 753 122896 -8073 0
0 0 0 768 123664 -7305 0
0 0 0 769 124433 -6536 0
0 0 0 747 125180 -5789 0
0 0 0 751 125931 -5038 0
0 0 0 763 126694 -4275 0
0 0 0 769 127463 -3506 0
0 0 0 777 128240 -2729 0
8 1 S112 753 128993 -1976 0
8 1 S112 765 129758 -1211 0
8 1 S112 791 130549 -420 0
8 2 S112 814 131363 394 0
8 2 S112 825 132188 1219 0
8 2 S112 786 132974 2005 0
